,Link,Home_Player01,Home_Player02,Home_Player03,Home_Player04,Home_Player05,Home_Player06,Home_Player07,Home_Player08,Home_Player09,Home_Player10,Home_Player11,Away_Player01,Away_Player02,Away_Player03,Away_Player04,Away_Player05,Away_Player06,Away_Player07,Away_Player08,Away_Player09,Away_Player10,Away_Player11
611,677905,46,1331,23848,24358,259,30648,24806,29700,224,25496,24840,1242,26148,22905,22707,26171,6000,22052,1823,22907,21882,22934
612,677906,153,27508,25961,25632,307,430,25475,29324,26494,26228,1185,362,25272,26110,246,1618,29683,510,27701,1666,25031,24314
613,677908,213,26536,9076,24197,1738,999,3009,23475,320,23263,26143,404,22689,29763,27327,29338,22054,26401,24762,24058,27744,1757
614,677909,22920,23777,22837,24392,21963,23695,1281,9122,23949,22708,34392,1344,34255,28274,242,26109,1131,23504,22814,22819,9079,25733
615,677911,303,31157,1099,1604,34347,33864,23209,25338,24552,34352,1313,22921,25314,22044,27975,25298,26807,1833,71,63,24843,25206
616,677912,988,9071,29735,1445,26794,21927,25463,23156,24533,9126,23709,23621,263,1762,363,22714,294,24849,24967,25271,27472,25173
617,677913,95,22807,22803,25017,29034,26480,9110,26563,22057,22575,22645,22067,29616,27713,28722,384,22652,27457,1056,23859,29757,29567
618,677907,21382,22832,24523,21471,30619,25869,22928,127,9039,30521,29746,22806,22556,25003,22028,23357,215,22675,25400,202,24378,30194
619,677910,22930,23832,29619,221,22098,22042,24746,26534,27336,463,26073,1321,23506,29031,9113,512,26084,30895,26483,260,28615,31106
620,677915,1321,23506,29031,1685,30895,512,26084,1654,26483,31106,287,303,30533,1604,1099,34347,22664,33864,25338,24552,1313,34352
621,677916,1344,34255,28274,242,26109,1131,24850,23504,22814,9079,25733,22930,23832,29619,221,22098,22042,33625,26534,27336,28465,26073
622,677917,22806,22556,25003,22028,23357,22675,25415,202,30194,22574,24378,404,22689,29763,27327,29338,22054,26401,24762,24058,27744,25410
623,677918,362,25272,26110,246,1618,29683,313,27701,1666,25031,29270,21382,24393,24523,21471,30619,25040,22928,127,30521,25266,9039
624,677919,1242,26148,22905,22707,26171,6000,22052,1823,21882,22907,22934,153,27508,25961,25632,307,22729,430,25475,29324,30054,1185
625,677921,23621,25181,27621,1762,22714,294,263,24967,25271,27472,25173,95,22807,22803,28011,29034,27515,9110,22057,26563,27823,22645
626,677922,22921,25314,22044,27975,25298,26807,1833,71,24618,30925,27558,988,9071,1445,26454,27616,21927,25463,23156,24533,23709,9126
627,677914,22920,22858,22837,24392,21963,23695,23949,22797,22708,9122,34392,213,26536,9076,21801,1738,999,23475,3009,29255,26143,378
628,677920,22067,29616,28722,22652,1056,27457,28494,23859,29757,23421,29567,46,1331,23848,24358,259,24806,28279,29700,22587,25496,24840
629,677923,21382,24393,22824,21471,30521,22928,127,26604,25875,9039,29746,26566,26148,22905,22707,26171,6000,22052,1823,21882,22907,26119
630,677924,404,22689,29763,27327,152,22054,29338,26401,24762,24058,25410,362,25272,26110,246,313,29683,27701,510,21698,25031,24314
631,677926,22930,23832,29619,221,22098,22042,24746,26534,27336,26073,25041,22920,23777,22837,24392,21963,23695,1281,26351,22797,9122,24866
632,677927,303,30533,31157,33864,1099,28294,22664,25338,24552,1313,34352,1344,1131,28274,25553,26109,242,34255,23504,22814,25733,9079
633,677928,988,9071,29735,1445,26794,21927,25463,23156,24533,27646,9126,1321,23506,1685,9113,29719,512,26084,1654,30895,26483,28615
634,677929,95,22807,197,25017,28011,27515,26144,9110,22575,22057,22645,22921,26807,22044,27975,25298,1665,71,21805,24618,27558,24843
635,677930,46,1331,23848,28279,29700,30648,24806,26539,22587,25496,25120,23621,25181,27621,363,22714,294,263,24967,25271,27472,25173
636,677925,213,9076,21801,26536,1738,999,23475,3009,29255,26143,378,22806,25415,25003,22028,23357,22675,30865,202,30194,24378,25400
637,677932,22930,23832,29619,221,22098,22042,24746,26534,27336,26073,25041,213,25465,9076,21801,28129,999,23475,3009,29255,26143,23263
638,677933,22920,23777,22837,24392,21963,23695,1281,22858,22797,23949,30191,303,31157,1099,30533,34347,33864,26778,24552,30197,1313,465
639,677934,362,25272,26110,29683,1618,23586,510,21698,1666,25031,24314,22806,22556,215,22028,23357,25415,25400,202,30865,30194,25301
640,677935,26566,26148,22905,22707,26171,6000,22052,1823,21882,22907,22934,404,22689,29763,27327,152,22054,26401,24762,24058,27744,25410
641,677937,23621,22714,27621,363,26870,294,263,24967,25271,27472,24364,153,22729,25961,25632,307,25475,430,30054,29324,26228,1185
642,677938,22921,26807,31650,27975,25298,1665,21805,71,24618,24843,27558,46,1331,23848,28279,259,30648,24806,25496,22587,29700,25120
643,677939,1321,23506,1685,9113,29719,512,26084,1654,30895,26483,28615,95,22807,197,25017,9110,26480,27515,26563,22057,22645,22575
644,677936,22067,29616,28722,22652,1056,27457,28494,23859,29757,23421,29567,21382,24393,24523,22824,30521,25869,22928,30619,26604,29746,9039
645,677940,1344,29041,25553,28274,1131,34255,24850,9079,23504,22814,25733,988,22169,29735,26454,9071,21927,25463,23156,24533,23709,9126
646,677941,22010,22556,25003,22028,23357,22675,25415,202,25400,30194,24378,26566,26148,22905,22707,26171,24972,6000,1823,22052,22907,22934
647,677942,213,26536,9076,21801,1738,999,23475,3009,29255,26143,23263,27824,25272,26110,246,1618,23586,510,21698,1666,24314,25031
648,677943,1579,31157,30533,1604,34347,33864,25338,24552,30197,465,34352,22930,33625,29619,23832,25982,22042,24746,26534,27336,26073,25041
649,677944,988,9071,29735,26454,27616,21927,25463,23156,24533,23709,9126,22920,25172,22837,24392,23091,31089,1281,22858,23949,24866,30191
650,677945,26535,22807,22803,25017,28011,26144,26480,22057,26563,9110,22575,1344,1131,28274,25553,26109,242,34255,23504,22814,25733,9079
651,677946,46,1331,23848,28279,259,30648,24806,224,22587,29700,24840,1321,23506,1685,9113,29719,1341,26084,1654,30895,26483,28615
652,677948,21382,24393,21471,22824,30521,22928,25869,26604,127,29746,9039,23621,22714,27621,363,26870,294,24849,24967,25271,27472,25173
653,677947,153,27508,25961,25632,22729,430,25475,29324,26228,1185,27607,22921,25314,31650,27975,25298,1665,21805,71,24618,24843,63
654,677949,404,22689,29763,27327,152,26401,22054,24762,24058,30755,27744,22067,29616,28722,22652,1056,27457,25274,23859,29757,29567,23421
655,677950,303,23209,30533,1604,34347,33864,25338,26778,30197,1313,34352,213,26536,9076,21801,28129,23475,999,1738,23141,23263,26143
656,677951,26566,26148,22905,22707,26171,6000,24972,1823,22907,22052,22934,27824,25272,26110,246,1618,29683,21998,27701,1666,368,25031
657,677952,22067,29616,5002,22652,1056,27457,28494,23859,29757,23421,144,30711,22556,25003,22675,22028,25415,437,202,30865,30194,24378
658,677953,23621,25181,1762,363,26870,294,24967,22714,25271,25173,27472,404,22689,29763,27327,152,26401,22054,24762,24058,30755,27744
659,677955,1321,23506,1685,9113,29719,512,26084,1654,30895,26483,28615,153,27508,25961,25632,307,430,22729,29324,26228,27607,1185
660,677956,1344,34255,29041,28274,31116,242,24850,23504,22814,25733,9079,46,1331,23848,28279,29700,24806,30648,224,22587,25496,24840
661,677957,22920,23777,31089,22837,27630,23695,1281,23091,22797,26351,24866,26535,26144,197,22803,25017,27515,26480,22057,26563,9110,22575
662,677954,22921,26807,31650,27975,25298,1665,1833,71,63,24843,27558,21382,24393,21471,22824,30521,22928,25869,26604,30619,26912,9039
663,677958,22930,23832,29619,221,22098,22042,24746,26534,27336,26073,25041,988,9071,29735,26454,27616,21927,25463,23156,24533,23709,9126
664,677959,26566,26148,21910,22707,26171,24972,6000,1823,21882,22907,22934,213,26536,9076,21801,28129,999,23475,26143,23141,23263,378
665,677960,988,9071,29735,26454,27616,21927,25463,23156,24533,23709,32627,303,31157,30533,1099,23209,22664,34347,25338,24552,34352,465
666,677961,26535,26144,197,22803,9110,26480,27515,26563,22057,22645,22575,22930,23832,29619,221,22098,22042,24746,26534,27336,463,25041
667,677962,46,23766,28279,23848,259,30648,224,24806,29700,22838,25496,22920,23777,31089,22837,21963,23695,1281,23091,22797,23753,30191
668,677963,153,27508,25961,307,22729,430,29324,25475,29781,26228,1185,1344,1131,28274,25553,34255,242,24850,23504,22814,25733,9079
669,677964,21382,22832,21471,22824,30521,25869,22928,25040,26604,29746,9039,1321,23506,1685,9113,29719,512,30895,1654,235,26483,24795
670,677965,404,22689,29763,27327,152,22054,29338,24762,24058,27744,26128,22921,26807,31650,27975,25298,1665,1833,71,24618,24843,63
671,677966,22806,22556,25003,22675,22028,437,25415,25400,202,30194,24378,23621,25181,27055,363,26870,294,263,27472,25271,25173,24364
672,677967,362,25272,26110,29683,1618,23586,21998,21698,1666,25031,24314,22067,29616,5002,22652,1056,28494,30514,25274,23859,29757,144
673,677968,22067,29616,28722,30278,1056,28494,23859,26449,29757,23421,29567,26566,26148,22905,22707,26171,24972,6000,1714,21882,22907,22934
674,677969,23621,25181,27621,363,261,294,263,22714,25271,25173,27472,362,25272,26110,246,1618,29683,313,27701,21998,1666,25031
675,677970,22921,26807,31650,27975,25298,1665,1833,71,24618,24843,27558,30711,22019,215,22675,23357,437,25415,202,25301,30194,24378
676,677971,1321,23506,1685,9113,29719,512,235,1654,30895,26483,28615,404,22689,29763,27327,152,22054,29338,24762,24058,30755,27744
677,677972,1344,28274,242,25553,1131,34255,24850,23504,22814,25733,9079,21382,22832,21471,22824,30521,22928,25869,26604,25266,26912,9039
678,677973,22920,23091,31089,22837,27630,23695,1281,22708,22797,23753,24866,22747,27508,430,25632,307,25475,29324,30054,29781,26228,1185
679,677974,22930,23832,29619,221,22098,22042,24746,33625,27336,463,25041,46,1331,23848,24358,259,224,30648,30893,22587,26539,25496
680,677975,303,28296,1099,1604,34347,33864,24552,25338,30197,1313,34352,95,22807,197,22803,25017,26480,22057,9110,26563,22575,22645
681,677976,213,26536,9076,21801,28129,29722,999,23475,23141,26143,23263,988,9071,29735,26454,26794,1588,23156,21927,24533,23709,27646
