Season,Gameday,KID,GradeAvg
2009,34,4,2.63636363636
2009,34,12,3.77272727273
2009,34,7,3.31818181818
2009,34,17,3.77272727273
2009,34,30,3.22727272727
2009,34,2,3.45454545455
2009,34,15,3.63636363636
2009,34,9,3.09090909091
2009,34,8,5.09090909091
2009,34,58,2.81818181818
2009,34,81,3.81818181818
2009,34,16,4.0
2009,34,24,2.77272727273
2009,34,32,4.22727272727
2010,1,14,3.09090909091
2010,1,24,3.77272727273
2010,1,3209,2.59090909091
2010,1,4,4.54545454545
2010,1,15,3.36363636364
2010,1,81,3.45454545455
2010,1,16,4.40909090909
2010,1,37,3.59090909091
2010,1,7,4.18181818182
2010,1,18,3.13636363636
2010,1,58,3.45454545455
2010,1,32,3.95454545455
2010,1,12,2.77272727273
2010,1,2,3.72727272727
2010,1,30,2.90909090909
2010,1,11,4.5
2010,1,17,3.95454545455
2010,1,9,2.81818181818
2010,2,37,2.54545454545
2010,2,14,4.18181818182
2010,2,2,4.59090909091
2010,2,58,2.86363636364
2010,2,4,2.90909090909
2010,2,16,4.40909090909
2010,2,24,4.13636363636
2010,2,30,3.59090909091
2010,2,32,3.81818181818
2010,2,12,2.95454545455
2010,2,81,4.0
2010,2,7,3.77272727273
2010,2,18,3.81818181818
2010,2,3209,3.59090909091
2010,2,9,4.86363636364
2010,2,15,2.04545454545
2010,2,11,4.59090909091
2010,2,17,2.59090909091
2010,3,3209,3.18181818182
2010,3,2,4.04545454545
2010,3,17,2.81818181818
2010,3,24,4.59090909091
2010,3,12,4.27272727273
2010,3,81,3.59090909091
2010,3,15,4.77272727273
2010,3,32,2.5
2010,3,7,3.09090909091
2010,3,11,4.0
2010,3,58,3.04545454545
2010,3,9,4.18181818182
2010,3,14,3.45454545455
2010,3,4,3.04545454545
2010,3,30,3.81818181818
2010,3,37,3.54545454545
2010,3,16,2.95454545455
2010,3,18,4.04545454545
2010,4,32,4.04545454545
2010,4,7,3.40909090909
2010,4,14,3.77272727273
2010,4,16,3.45454545455
2010,4,4,4.81818181818
2010,4,30,2.90909090909
2010,4,11,2.31818181818
2010,4,15,5.72727272727
2010,4,24,3.22727272727
2010,4,58,4.22727272727
2010,4,37,2.95454545455
2010,4,3209,3.31818181818
2010,4,18,3.36363636364
2010,4,12,4.13636363636
2010,4,2,4.54545454545
2010,4,17,2.18181818182
2010,4,9,4.22727272727
2010,4,81,4.0
2010,5,30,2.63636363636
2010,5,16,4.36363636364
2010,5,3209,3.40909090909
2010,5,14,3.40909090909
2010,5,58,2.40909090909
2010,5,4,4.81818181818
2010,5,9,3.72727272727
2010,5,32,3.59090909091
2010,5,17,2.40909090909
2010,5,37,4.45454545455
2010,5,12,4.27272727273
2010,5,24,3.5
2010,5,15,3.86363636364
2010,5,18,3.72727272727
2010,5,7,3.72727272727
2010,5,2,3.59090909091
2010,5,81,3.13636363636
2010,5,11,3.45454545455
2010,6,16,3.40909090909
2010,6,3209,4.0
2010,6,14,4.22727272727
2010,6,30,2.68181818182
2010,6,2,3.40909090909
2010,6,15,3.36363636364
2010,6,11,4.27272727273
2010,6,9,2.81818181818
2010,6,32,3.5
2010,6,81,3.68181818182
2010,6,18,4.09090909091
2010,6,17,2.72727272727
2010,6,4,3.13636363636
2010,6,12,3.77272727273
2010,6,24,3.18181818182
2010,6,7,3.59090909091
2010,6,37,3.90909090909
2010,6,58,3.40909090909
2010,7,58,4.18181818182
2010,7,18,3.0
2010,7,12,3.86363636364
2010,7,37,3.5
2010,7,30,2.63636363636
2010,7,3209,4.0
2010,7,15,3.0
2010,7,24,3.77272727273
2010,7,7,3.45454545455
2010,7,16,4.13636363636
2010,7,81,3.18181818182
2010,7,2,3.86363636364
2010,7,11,4.40909090909
2010,7,32,3.45454545455
2010,7,17,2.81818181818
2010,7,14,3.86363636364
2010,7,9,3.31818181818
2010,7,4,3.40909090909
2010,8,16,3.68181818182
2010,8,17,3.0
2010,8,14,3.45454545455
2010,8,58,4.68181818182
2010,8,2,3.77272727273
2010,8,11,3.63636363636
2010,8,4,3.40909090909
2010,8,7,3.54545454545
2010,8,30,3.13636363636
2010,8,12,3.09090909091
2010,8,18,3.45454545455
2010,8,81,3.77272727273
2010,8,24,3.81818181818
2010,8,9,3.90909090909
2010,8,37,4.18181818182
2010,8,32,2.81818181818
2010,8,3209,3.59090909091
2010,8,15,4.0
2010,9,12,3.45454545455
2010,9,14,3.5
2010,9,32,2.95454545455
2010,9,2,3.95454545455
2010,9,15,4.72727272727
2010,9,4,3.36363636364
2010,9,7,3.77272727273
2010,9,37,3.68181818182
2010,9,58,3.13636363636
2010,9,16,4.09090909091
2010,9,81,2.68181818182
2010,9,24,3.90909090909
2010,9,17,3.86363636364
2010,9,3209,3.09090909091
2010,9,9,3.95454545455
2010,9,30,3.5
2010,9,11,3.27272727273
2010,9,18,3.81818181818
2010,10,14,3.0
2010,10,7,4.22727272727
2010,10,4,4.5
2010,10,81,3.13636363636
2010,10,24,3.22727272727
2010,10,11,4.31818181818
2010,10,16,3.09090909091
2010,10,12,3.86363636364
2010,10,37,3.09090909091
2010,10,15,4.77272727273
2010,10,18,4.22727272727
2010,10,32,3.27272727273
2010,10,2,3.77272727273
2010,10,9,3.40909090909
2010,10,30,3.86363636364
2010,10,17,2.36363636364
2010,10,3209,2.86363636364
2010,10,58,4.27272727273
2010,11,2,2.90909090909
2010,11,18,4.31818181818
2010,11,12,3.45454545455
2010,11,3209,3.68181818182
2010,11,32,2.59090909091
2010,11,24,4.04545454545
2010,11,15,4.04545454545
2010,11,14,3.45454545455
2010,11,7,3.09090909091
2010,11,30,4.09090909091
2010,11,81,2.81818181818
2010,11,16,4.22727272727
2010,11,58,4.5
2010,11,17,2.72727272727
2010,11,9,2.54545454545
2010,11,37,3.81818181818
2010,11,11,2.59090909091
2010,11,4,4.36363636364
2010,12,17,3.0
2010,12,12,4.36363636364
2010,12,4,3.40909090909
2010,12,32,3.31818181818
2010,12,24,3.27272727273
2010,12,2,3.54545454545
2010,12,16,4.59090909091
2010,12,15,2.77272727273
2010,12,37,3.72727272727
2010,12,11,3.72727272727
2010,12,18,4.09090909091
2010,12,9,2.77272727273
2010,12,30,4.18181818182
2010,12,58,3.09090909091
2010,12,3209,3.40909090909
2010,12,7,3.31818181818
2010,12,14,2.90909090909
2010,12,81,4.22727272727
2010,13,2,3.0
2010,13,4,5.04545454545
2010,13,32,4.04545454545
2010,13,3209,2.81818181818
2010,13,15,3.86363636364
2010,13,30,3.36363636364
2010,13,7,2.63636363636
2010,13,17,2.36363636364
2010,13,58,3.5
2010,13,12,4.27272727273
2010,13,81,4.86363636364
2010,13,37,2.68181818182
2010,13,9,3.45454545455
2010,13,14,3.54545454545
2010,13,11,3.77272727273
2010,13,16,3.18181818182
2010,13,18,3.45454545455
2010,13,24,3.90909090909
2010,14,30,2.81818181818
2010,14,81,4.0
2010,14,14,2.68181818182
2010,14,32,4.40909090909
2010,14,12,3.54545454545
2010,14,11,4.36363636364
2010,14,3209,3.45454545455
2010,14,9,3.40909090909
2010,14,58,3.13636363636
2010,14,7,4.31818181818
2010,14,37,2.22727272727
2010,14,2,4.72727272727
2010,14,17,2.77272727273
2010,14,15,3.72727272727
2010,14,4,2.72727272727
2010,14,18,4.63636363636
2010,14,16,3.59090909091
2010,14,24,4.59090909091
2010,15,18,3.54545454545
2010,15,37,3.81818181818
2010,15,11,3.54545454545
2010,15,3209,3.5
2010,15,24,3.54545454545
2010,15,4,3.45454545455
2010,15,32,3.0
2010,15,30,3.81818181818
2010,15,15,4.31818181818
2010,15,58,3.13636363636
2010,15,7,2.90909090909
2010,15,12,4.22727272727
2010,15,2,3.18181818182
2010,15,14,3.72727272727
2010,15,9,3.40909090909
2010,15,16,3.40909090909
2010,15,81,3.54545454545
2010,15,17,3.36363636364
2010,16,58,3.04545454545
2010,16,11,4.22727272727
2010,16,14,2.90909090909
2010,16,18,3.77272727273
2010,16,12,5.18181818182
2010,16,9,2.40909090909
2010,16,3209,3.59090909091
2010,16,81,3.86363636364
2010,16,16,3.36363636364
2010,16,32,3.95454545455
2010,16,37,3.27272727273
2010,16,24,3.81818181818
2010,16,17,3.13636363636
2010,16,4,3.5
2010,16,7,2.5
2010,16,15,4.5
2010,16,30,4.22727272727
2010,16,2,2.90909090909
2010,17,15,4.13636363636
2010,17,12,4.13636363636
2010,17,2,3.0
2010,17,16,4.27272727273
2010,17,4,4.31818181818
2010,17,37,3.09090909091
2010,17,24,3.86363636364
2010,17,3209,3.31818181818
2010,17,32,3.09090909091
2010,17,17,3.77272727273
2010,17,81,2.72727272727
2010,17,58,4.45454545455
2010,17,18,4.59090909091
2010,17,30,2.63636363636
2010,17,9,3.77272727273
2010,17,7,3.22727272727
2010,17,11,4.72727272727
2010,17,14,3.13636363636
2010,18,9,4.18181818182
2010,18,17,2.63636363636
2010,18,4,2.90909090909
2010,18,3209,3.27272727273
2010,18,11,3.5
2010,18,30,3.5
2010,18,24,3.59090909091
2010,18,14,3.5
2010,18,81,3.90909090909
2010,18,15,3.45454545455
2010,18,18,3.77272727273
2010,18,7,3.86363636364
2010,18,2,4.45454545455
2010,18,12,2.90909090909
2010,18,32,4.09090909091
2010,18,58,3.04545454545
2010,18,37,3.77272727273
2010,18,16,3.86363636364
2010,19,12,3.63636363636
2010,19,32,3.68181818182
2010,19,14,3.13636363636
2010,19,37,3.86363636364
2010,19,17,3.18181818182
2010,19,11,3.5
2010,19,30,3.81818181818
2010,19,24,3.54545454545
2010,19,7,3.63636363636
2010,19,81,3.59090909091
2010,19,58,3.40909090909
2010,19,2,3.36363636364
2010,19,16,2.59090909091
2010,19,4,5.09090909091
2010,19,15,4.36363636364
2010,19,9,3.13636363636
2010,19,3209,3.81818181818
2010,19,18,3.27272727273
2010,20,9,3.45454545455
2010,20,58,3.59090909091
2010,20,2,4.40909090909
2010,20,3209,2.81818181818
2010,20,4,4.13636363636
2010,20,14,3.27272727273
2010,20,24,4.54545454545
2010,20,17,2.36363636364
2010,20,81,2.95454545455
2010,20,12,4.90909090909
2010,20,18,2.72727272727
2010,20,16,4.95454545455
2010,20,37,4.18181818182
2010,20,30,3.22727272727
2010,20,11,4.18181818182
2010,20,7,3.13636363636
2010,20,32,3.86363636364
2010,20,15,3.86363636364
2010,21,17,2.95454545455
2010,21,2,4.40909090909
2010,21,30,3.27272727273
2010,21,4,4.04545454545
2010,21,3209,3.22727272727
2010,21,37,4.27272727273
2010,21,16,3.0
2010,21,14,4.13636363636
2010,21,58,3.31818181818
2010,21,24,4.09090909091
2010,21,81,3.09090909091
2010,21,9,3.95454545455
2010,21,15,3.81818181818
2010,21,11,3.45454545455
2010,21,7,3.59090909091
2010,21,32,3.40909090909
2010,21,12,4.04545454545
2010,21,18,3.27272727273
2010,22,14,2.59090909091
2010,22,3209,4.5
2010,22,2,3.27272727273
2010,22,7,4.27272727273
2010,22,11,4.95454545455
2010,22,81,2.72727272727
2010,22,24,4.31818181818
2010,22,12,3.63636363636
2010,22,32,4.68181818182
2010,22,9,2.59090909091
2010,22,18,2.95454545455
2010,22,15,4.59090909091
2010,22,37,3.40909090909
2010,22,17,3.40909090909
2010,22,16,2.27272727273
2010,22,30,4.63636363636
2010,22,4,3.54545454545
2010,22,58,3.77272727273
2010,23,81,2.68181818182
2010,23,32,4.36363636364
2010,23,17,2.59090909091
2010,23,18,4.5
2010,23,12,3.22727272727
2010,23,4,4.90909090909
2010,23,3209,3.27272727273
2010,23,16,4.0
2010,23,7,3.63636363636
2010,23,24,3.27272727273
2010,23,58,2.77272727273
2010,23,37,4.5
2010,23,30,3.72727272727
2010,23,14,2.90909090909
2010,23,9,3.36363636364
2010,23,11,3.68181818182
2010,23,15,2.86363636364
2010,23,2,4.86363636364
2010,24,24,2.63636363636
2010,24,15,4.63636363636
2010,24,2,3.63636363636
2010,24,81,3.18181818182
2010,24,3209,4.09090909091
2010,24,30,3.09090909091
2010,24,16,2.86363636364
2010,24,7,4.04545454545
2010,24,37,3.5
2010,24,12,3.72727272727
2010,24,18,4.22727272727
2010,24,58,3.90909090909
2010,24,14,4.27272727273
2010,24,17,2.0
2010,24,32,4.68181818182
2010,24,11,3.77272727273
2010,24,4,3.68181818182
2010,24,9,2.95454545455
2010,25,17,2.77272727273
2010,25,16,3.72727272727
2010,25,11,3.36363636364
2010,25,2,3.59090909091
2010,25,32,4.54545454545
2010,25,37,4.40909090909
2010,25,15,3.09090909091
2010,25,3209,4.86363636364
2010,25,58,2.54545454545
2010,25,14,4.77272727273
2010,25,81,2.36363636364
2010,25,18,5.18181818182
2010,25,9,2.59090909091
2010,25,24,4.81818181818
2010,25,7,3.45454545455
2010,25,4,3.27272727273
2010,25,12,4.27272727273
2010,25,30,3.04545454545
2010,26,16,2.90909090909
2010,26,58,4.22727272727
2010,26,14,2.59090909091
2010,26,12,5.22727272727
2010,26,2,3.40909090909
2010,26,32,4.13636363636
2010,26,24,4.09090909091
2010,26,81,3.59090909091
2010,26,3209,3.27272727273
2010,26,17,3.54545454545
2010,26,37,3.59090909091
2010,26,7,4.0
2010,26,4,3.09090909091
2010,26,15,3.63636363636
2010,26,30,3.40909090909
2010,26,9,3.40909090909
2010,26,18,3.72727272727
2010,26,11,3.5
2010,27,15,5.31818181818
2010,27,37,3.40909090909
2010,27,12,2.95454545455
2010,27,16,5.0
2010,27,32,4.36363636364
2010,27,18,4.40909090909
2010,27,7,3.45454545455
2010,27,14,3.68181818182
2010,27,58,2.90909090909
2010,27,3209,4.31818181818
2010,27,81,3.77272727273
2010,27,4,3.45454545455
2010,27,17,3.40909090909
2010,27,30,3.54545454545
2010,27,9,2.72727272727
2010,27,2,4.22727272727
2010,27,11,4.18181818182
2010,27,24,3.54545454545
2010,28,14,3.90909090909
2010,28,15,4.27272727273
2010,28,4,3.31818181818
2010,28,11,3.5
2010,28,17,2.72727272727
2010,28,58,4.04545454545
2010,28,30,4.13636363636
2010,28,7,3.18181818182
2010,28,37,4.18181818182
2010,28,9,3.27272727273
2010,28,3209,3.90909090909
2010,28,12,4.36363636364
2010,28,16,3.63636363636
2010,28,81,3.81818181818
2010,28,24,3.59090909091
2010,28,32,3.77272727273
2010,29,32,3.72727272727
2010,29,4,3.27272727273
2010,29,2,3.09090909091
2010,29,24,4.0
2010,29,12,3.45454545455
2010,29,17,3.22727272727
2010,29,7,2.95454545455
2010,29,3209,4.0
2010,29,58,2.86363636364
2010,29,30,4.13636363636
2010,29,81,3.5
2010,29,14,4.40909090909
2010,29,11,4.5
2010,29,37,3.40909090909
2010,29,15,2.59090909091
2010,29,16,4.40909090909
2010,29,9,3.22727272727
2010,29,18,4.22727272727
2010,30,30,3.5
2010,30,15,3.77272727273
2010,30,12,4.0
2010,30,58,3.59090909091
2010,30,24,4.45454545455
2010,30,18,3.59090909091
2010,30,3209,3.95454545455
2010,30,32,4.09090909091
2010,30,16,4.68181818182
2010,30,11,3.22727272727
2010,30,37,4.31818181818
2010,30,81,3.22727272727
2010,30,4,3.0
2010,30,2,3.36363636364
2010,30,14,2.40909090909
2010,30,9,5.0
2010,30,17,2.45454545455
2010,30,7,4.63636363636
2010,31,7,4.22727272727
2010,31,58,2.77272727273
2010,31,2,4.13636363636
2010,31,37,3.63636363636
2010,31,9,3.09090909091
2010,31,3209,3.77272727273
2010,31,11,2.77272727273
2010,31,12,4.13636363636
2010,31,32,3.36363636364
2010,31,14,4.22727272727
2010,31,18,4.81818181818
2010,31,4,3.13636363636
2010,31,15,2.95454545455
2010,31,17,3.72727272727
2010,31,24,3.18181818182
2010,31,16,4.63636363636
2010,31,81,3.81818181818
2010,31,30,3.45454545455
2010,32,4,3.68181818182
2010,32,24,3.22727272727
2010,32,37,3.18181818182
2010,32,18,4.13636363636
2010,32,17,2.63636363636
2010,32,81,4.04545454545
2010,32,12,4.86363636364
2010,32,7,3.18181818182
2010,32,30,2.63636363636
2010,32,32,5.31818181818
2010,32,3209,3.5
2010,32,11,3.36363636364
2010,32,16,3.59090909091
2010,32,9,3.63636363636
2010,32,58,4.40909090909
2010,32,15,2.72727272727
2010,32,14,2.59090909091
2010,32,2,4.68181818182
2010,33,2,4.22727272727
2010,33,30,3.0
2010,33,4,3.18181818182
2010,33,17,3.72727272727
2010,33,9,3.59090909091
2010,33,12,3.5
2010,33,11,3.40909090909
2010,33,58,3.54545454545
2010,33,24,4.31818181818
2010,33,37,3.5
2010,33,32,5.0
2010,33,16,3.90909090909
2010,33,15,2.95454545455
2010,33,7,3.45454545455
2010,33,81,3.86363636364
2010,33,3209,3.68181818182
2010,33,18,5.54545454545
2010,33,14,2.36363636364
2010,34,14,3.54545454545
2010,34,11,3.77272727273
2010,34,3209,4.09090909091
2010,34,24,3.31818181818
2010,34,58,3.13636363636
2010,34,81,3.81818181818
2010,34,17,3.09090909091
2010,34,32,3.5
2010,34,12,3.59090909091
2010,34,15,3.5
2010,34,30,3.5
2010,34,18,3.63636363636
2010,34,16,3.18181818182
2010,34,2,4.04545454545
2010,34,7,3.31818181818
2010,34,9,2.72727272727
2010,34,37,3.22727272727
2010,34,4,3.90909090909
2011,1,17,2.36363636364
2011,1,12,4.90909090909
2011,1,4,2.90909090909
2011,1,37,4.27272727273
2011,1,58,3.22727272727
2011,1,3209,3.86363636364
2011,1,11,2.72727272727
2011,1,2,4.18181818182
2011,1,16,4.68181818182
2011,1,24,3.09090909091
2011,1,91,4.04545454545
2011,1,7,4.0
2011,1,29,4.22727272727
2011,1,81,3.13636363636
2011,1,30,3.0
2011,1,9,4.27272727273
2011,1,14,3.54545454545
2011,1,15,3.13636363636
2011,2,12,4.31818181818
2011,2,29,2.95454545455
2011,2,81,3.81818181818
2011,2,58,3.13636363636
2011,2,7,3.5
2011,2,30,3.22727272727
2011,2,3209,3.09090909091
2011,2,17,3.68181818182
2011,2,24,3.86363636364
2011,2,14,3.63636363636
2011,2,2,2.95454545455
2011,2,16,4.77272727273
2011,2,15,3.40909090909
2011,2,11,3.13636363636
2011,2,37,4.13636363636
2011,2,91,3.27272727273
2011,2,9,3.5
2011,2,4,3.59090909091
2011,3,15,2.27272727273
2011,3,24,4.68181818182
2011,3,17,3.40909090909
2011,3,81,3.27272727273
2011,3,14,2.18181818182
2011,3,12,5.54545454545
2011,3,4,3.22727272727
2011,3,7,3.95454545455
2011,3,11,3.90909090909
2011,3,9,2.86363636364
2011,3,91,3.86363636364
2011,3,3209,3.13636363636
2011,3,16,3.86363636364
2011,3,37,3.90909090909
2011,3,30,3.59090909091
2011,3,2,3.63636363636
2011,3,58,3.40909090909
2011,3,29,3.63636363636
2011,4,29,3.22727272727
2011,4,11,3.68181818182
2011,4,12,3.90909090909
2011,4,16,3.54545454545
2011,4,81,3.63636363636
2011,4,91,3.90909090909
2011,4,7,3.0
2011,4,24,4.90909090909
2011,4,37,4.36363636364
2011,4,14,2.59090909091
2011,4,3209,4.0
2011,4,4,3.18181818182
2011,4,9,2.68181818182
2011,4,17,3.13636363636
2011,4,58,3.04545454545
2011,4,30,3.18181818182
2011,4,2,3.18181818182
2011,4,15,3.59090909091
2011,5,91,4.36363636364
2011,5,9,3.13636363636
2011,5,17,4.22727272727
2011,5,29,2.45454545455
2011,5,14,1.95454545455
2011,5,7,5.54545454545
2011,5,30,4.59090909091
2011,5,3209,2.86363636364
2011,5,11,2.90909090909
2011,5,58,3.95454545455
2011,5,15,3.13636363636
2011,5,37,4.09090909091
2011,5,4,2.40909090909
2011,5,12,4.22727272727
2011,5,16,4.31818181818
2011,5,81,2.63636363636
2011,5,24,3.45454545455
2011,5,2,3.63636363636
2011,6,7,3.95454545455
2011,6,11,3.04545454545
2011,6,9,4.86363636364
2011,6,16,2.36363636364
2011,6,12,4.68181818182
2011,6,15,3.09090909091
2011,6,81,3.54545454545
2011,6,4,3.59090909091
2011,6,3209,3.22727272727
2011,6,24,4.36363636364
2011,6,29,3.45454545455
2011,6,91,3.81818181818
2011,6,37,3.31818181818
2011,6,30,4.09090909091
2011,6,58,3.36363636364
2011,6,17,3.5
2011,6,2,4.31818181818
2011,6,14,2.54545454545
2011,7,11,3.81818181818
2011,7,12,3.54545454545
2011,7,2,3.27272727273
2011,7,7,3.68181818182
2011,7,30,3.5
2011,7,17,3.04545454545
2011,7,24,3.95454545455
2011,7,37,4.36363636364
2011,7,15,2.90909090909
2011,7,81,4.13636363636
2011,7,91,3.68181818182
2011,7,58,3.18181818182
2011,7,14,2.27272727273
2011,7,9,4.68181818182
2011,7,16,2.13636363636
2011,7,3209,4.45454545455
2011,7,4,3.22727272727
2011,7,29,3.59090909091
2011,8,37,4.09090909091
2011,8,11,3.09090909091
2011,8,17,3.0
2011,8,91,4.63636363636
2011,8,9,2.68181818182
2011,8,24,4.09090909091
2011,8,81,3.81818181818
2011,8,30,3.5
2011,8,7,3.40909090909
2011,8,15,3.95454545455
2011,8,3209,2.86363636364
2011,8,14,3.36363636364
2011,8,29,2.40909090909
2011,8,16,4.5
2011,8,58,2.77272727273
2011,8,4,3.63636363636
2011,8,12,3.54545454545
2011,8,2,3.31818181818
2011,9,4,3.31818181818
2011,9,17,2.86363636364
2011,9,14,2.22727272727
2011,9,29,5.31818181818
2011,9,30,4.31818181818
2011,9,91,3.77272727273
2011,9,11,3.36363636364
2011,9,3209,3.90909090909
2011,9,24,3.40909090909
2011,9,81,4.36363636364
2011,9,15,2.68181818182
2011,9,9,4.04545454545
2011,9,2,4.0
2011,9,37,3.09090909091
2011,9,7,4.0
2011,9,12,3.81818181818
2011,9,16,2.68181818182
2011,9,58,3.40909090909
2011,10,91,3.27272727273
2011,10,4,3.59090909091
2011,10,17,2.27272727273
2011,10,16,5.27272727273
2011,10,81,3.36363636364
2011,10,11,3.63636363636
2011,10,37,3.31818181818
2011,10,7,4.31818181818
2011,10,3209,3.0
2011,10,15,4.09090909091
2011,10,29,3.90909090909
2011,10,30,3.59090909091
2011,10,12,3.40909090909
2011,10,24,3.45454545455
2011,10,9,3.54545454545
2011,10,2,3.22727272727
2011,10,58,2.68181818182
2011,10,14,3.81818181818
2011,11,7,3.63636363636
2011,11,9,3.59090909091
2011,11,14,2.59090909091
2011,11,81,4.95454545455
2011,11,2,2.54545454545
2011,11,3209,3.5
2011,11,24,3.77272727273
2011,11,29,2.72727272727
2011,11,15,3.22727272727
2011,11,58,3.72727272727
2011,11,11,3.09090909091
2011,11,17,3.09090909091
2011,11,30,3.81818181818
2011,11,4,3.09090909091
2011,11,16,3.13636363636
2011,11,91,4.31818181818
2011,11,12,3.63636363636
2011,11,37,3.18181818182
2011,12,30,3.27272727273
2011,12,11,3.54545454545
2011,12,17,2.22727272727
2011,12,24,4.77272727273
2011,12,4,3.09090909091
2011,12,16,3.59090909091
2011,12,81,4.36363636364
2011,12,7,3.63636363636
2011,12,3209,4.0
2011,12,37,3.22727272727
2011,12,29,3.95454545455
2011,12,15,3.18181818182
2011,12,9,3.59090909091
2011,12,12,3.77272727273
2011,12,58,3.31818181818
2011,12,2,3.22727272727
2011,12,91,3.68181818182
2011,12,14,3.09090909091
2011,13,37,3.95454545455
2011,13,9,3.22727272727
2011,13,2,2.77272727273
2011,13,81,4.68181818182
2011,13,7,3.72727272727
2011,13,29,3.54545454545
2011,13,24,3.0
2011,13,58,4.59090909091
2011,13,15,2.0
2011,13,4,5.45454545455
2011,13,14,3.54545454545
2011,13,17,2.5
2011,13,11,3.63636363636
2011,13,91,3.81818181818
2011,13,12,2.72727272727
2011,13,3209,4.09090909091
2011,13,16,3.90909090909
2011,13,30,3.45454545455
2011,14,16,4.63636363636
2011,14,15,2.5
2011,14,17,2.59090909091
2011,14,2,4.54545454545
2011,14,81,3.40909090909
2011,14,37,4.63636363636
2011,14,3209,3.77272727273
2011,14,7,3.68181818182
2011,14,91,3.31818181818
2011,14,24,4.36363636364
2011,14,29,3.36363636364
2011,14,9,3.45454545455
2011,14,58,3.40909090909
2011,14,12,3.27272727273
2011,14,4,2.90909090909
2011,14,11,3.86363636364
2011,14,30,2.54545454545
2011,14,14,4.22727272727
2011,15,9,3.5
2011,15,3209,4.45454545455
2011,15,14,2.90909090909
2011,15,4,4.40909090909
2011,15,7,3.54545454545
2011,15,58,3.59090909091
2011,15,37,3.59090909091
2011,15,29,3.90909090909
2011,15,24,3.72727272727
2011,15,30,3.90909090909
2011,15,15,3.27272727273
2011,15,17,3.27272727273
2011,15,11,3.31818181818
2011,15,16,3.31818181818
2011,15,12,3.40909090909
2011,15,81,3.72727272727
2011,15,2,3.13636363636
2011,15,91,4.0
2011,16,29,3.86363636364
2011,16,2,2.95454545455
2011,16,4,2.72727272727
2011,16,24,4.59090909091
2011,16,30,3.45454545455
2011,16,12,3.59090909091
2011,16,81,4.54545454545
2011,16,3209,3.04545454545
2011,16,16,2.77272727273
2011,16,7,4.36363636364
2011,16,91,3.18181818182
2011,16,15,4.13636363636
2011,16,58,3.13636363636
2011,16,9,3.54545454545
2011,16,17,3.45454545455
2011,16,37,3.63636363636
2011,16,11,3.6
2011,16,14,2.86363636364
2011,17,14,3.09090909091
2011,17,16,4.68181818182
2011,17,9,4.63636363636
2011,17,81,2.86363636364
2011,17,12,3.77272727273
2011,17,91,3.63636363636
2011,17,7,4.45454545455
2011,17,17,3.0
2011,17,3209,3.95454545455
2011,17,29,3.45454545455
2011,17,24,3.5
2011,17,11,4.36363636364
2011,17,2,2.22727272727
2011,17,4,5.0
2011,17,37,3.81818181818
2011,17,58,3.54545454545
2011,17,15,3.27272727273
2011,17,30,4.04545454545
2011,18,15,1.86363636364
2011,18,14,4.63636363636
2011,18,2,3.09090909091
2011,18,11,4.5
2011,18,81,3.31818181818
2011,18,29,4.09090909091
2011,18,7,3.72727272727
2011,18,91,4.27272727273
2011,18,3209,3.81818181818
2011,18,58,3.72727272727
2011,18,24,3.45454545455
2011,18,16,3.81818181818
2011,18,37,3.13636363636
2011,18,4,3.63636363636
2011,18,12,5.45454545455
2011,18,17,2.31818181818
2011,18,9,3.68181818182
2011,18,30,3.77272727273
2011,19,58,3.31818181818
2011,19,81,4.18181818182
2011,19,4,3.13636363636
2011,19,9,3.18181818182
2011,19,29,4.36363636364
2011,19,12,3.04545454545
2011,19,91,3.81818181818
2011,19,37,4.0
2011,19,17,2.45454545455
2011,19,3209,4.31818181818
2011,19,14,3.45454545455
2011,19,24,4.13636363636
2011,19,16,4.27272727273
2011,19,2,2.63636363636
2011,19,30,3.13636363636
2011,19,7,4.6
2011,19,11,4.18181818182
2011,19,15,2.63636363636
2011,20,81,3.72727272727
2011,20,17,2.81818181818
2011,20,29,3.95454545455
2011,20,58,3.45454545455
2011,20,2,3.5
2011,20,30,3.31818181818
2011,20,9,4.04545454545
2011,20,11,4.0
2011,20,24,3.59090909091
2011,20,15,3.63636363636
2011,20,3209,4.31818181818
2011,20,91,3.63636363636
2011,20,12,2.90909090909
2011,20,14,3.45454545455
2011,20,7,3.86363636364
2011,20,4,3.63636363636
2011,20,37,4.27272727273
2011,20,16,3.36363636364
2011,21,24,3.45454545455
2011,21,7,3.77272727273
2011,21,17,2.90909090909
2011,21,9,3.95454545455
2011,21,30,3.36363636364
2011,21,58,3.18181818182
2011,21,14,2.95454545455
2011,21,37,4.86363636364
2011,21,4,3.86363636364
2011,21,3209,3.59090909091
2011,21,11,2.54545454545
2011,21,29,5.27272727273
2011,21,15,2.13636363636
2011,21,2,5.13636363636
2011,21,91,3.59090909091
2011,21,81,4.04545454545
2011,21,16,4.09090909091
2011,21,12,3.22727272727
2011,22,3209,4.0
2011,22,30,3.77272727273
2011,22,29,3.63636363636
2011,22,17,3.45454545455
2011,22,12,4.5
2011,22,4,2.81818181818
2011,22,81,3.45454545455
2011,22,16,4.63636363636
2011,22,37,4.09090909091
2011,22,15,2.95454545455
2011,22,9,2.72727272727
2011,22,91,4.31818181818
