Season,Gameday,TID_H,TID_A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
2014,25,8,23,3.0,0.0,H,1.0,0.0,H,25.0,16.0,8.0,5.0,9.0,14.0,5.0,5.0,0.0,1.0,0.0,0.0,1.33,5.25,9.0
2014,25,13,30,4.0,0.0,H,2.0,0.0,H,11.0,8.0,6.0,3.0,13.0,24.0,9.0,3.0,2.0,6.0,0.0,0.0,1.73,3.8,4.75
2014,26,5,2,0.0,1.0,A,0.0,1.0,A,13.0,16.0,5.0,7.0,17.0,17.0,4.0,9.0,2.0,4.0,0.0,0.0,3.0,3.5,2.3
2014,26,0,4,0.0,2.0,A,0.0,1.0,A,16.0,4.0,8.0,4.0,15.0,9.0,4.0,2.0,0.0,2.0,0.0,0.0,1.17,7.5,17.0
2014,26,3,8,1.0,1.0,D,1.0,0.0,H,22.0,8.0,1.0,3.0,11.0,17.0,8.0,4.0,0.0,2.0,0.0,0.0,3.25,3.6,2.15
2014,26,7,12,2.0,3.0,A,1.0,1.0,D,15.0,13.0,5.0,6.0,13.0,21.0,8.0,4.0,1.0,1.0,1.0,0.0,5.0,4.2,1.62
2014,26,6,13,3.0,1.0,H,0.0,0.0,D,9.0,11.0,5.0,5.0,17.0,11.0,2.0,9.0,2.0,2.0,0.0,0.0,2.5,3.4,2.8
2014,26,1,14,0.0,1.0,A,0.0,0.0,D,13.0,9.0,4.0,3.0,21.0,21.0,4.0,6.0,2.0,1.0,1.0,0.0,2.38,3.25,3.1
2014,26,22,15,1.0,1.0,D,0.0,1.0,A,14.0,11.0,2.0,6.0,14.0,22.0,8.0,6.0,2.0,2.0,0.0,0.0,2.2,3.4,3.3
2014,26,30,21,0.0,0.0,D,0.0,0.0,D,15.0,8.0,7.0,2.0,19.0,19.0,9.0,4.0,0.0,2.0,0.0,1.0,3.75,3.5,2.0
2014,26,23,26,2.0,0.0,H,0.0,0.0,D,15.0,17.0,8.0,6.0,16.0,12.0,4.0,6.0,1.0,0.0,0.0,0.0,3.0,3.4,2.38
2014,27,12,0,0.0,1.0,A,0.0,1.0,A,15.0,7.0,2.0,2.0,16.0,19.0,2.0,1.0,2.0,3.0,0.0,0.0,3.3,3.5,2.15
2014,27,2,1,4.0,0.0,H,2.0,0.0,H,25.0,4.0,9.0,1.0,10.0,17.0,7.0,2.0,3.0,2.0,0.0,0.0,1.36,5.0,8.5
2014,27,15,3,0.0,0.0,D,0.0,0.0,D,15.0,15.0,5.0,3.0,23.0,16.0,3.0,2.0,4.0,2.0,0.0,0.0,2.5,3.4,2.8
2014,27,21,4,1.0,4.0,A,1.0,3.0,A,22.0,12.0,6.0,7.0,14.0,9.0,5.0,3.0,3.0,2.0,0.0,0.0,2.7,3.5,2.6
2014,27,26,5,0.0,0.0,D,0.0,0.0,D,21.0,18.0,3.0,3.0,22.0,23.0,4.0,4.0,3.0,3.0,0.0,0.0,2.4,3.3,3.0
2014,27,8,6,3.0,1.0,H,1.0,1.0,D,23.0,13.0,9.0,5.0,14.0,16.0,8.0,7.0,1.0,2.0,0.0,0.0,1.44,4.75,7.0
2014,27,13,7,2.0,2.0,D,1.0,0.0,H,13.0,15.0,7.0,6.0,17.0,24.0,4.0,9.0,2.0,3.0,0.0,0.0,2.0,3.75,3.5
2014,27,23,22,1.0,0.0,H,1.0,0.0,H,11.0,19.0,4.0,6.0,8.0,16.0,5.0,7.0,3.0,2.0,0.0,0.0,2.6,3.2,2.8
2014,27,14,30,2.0,0.0,H,0.0,0.0,D,13.0,8.0,5.0,2.0,18.0,19.0,3.0,2.0,1.0,4.0,0.0,0.0,1.95,3.5,4.0
2014,28,3,2,2.0,3.0,A,0.0,1.0,A,8.0,9.0,2.0,5.0,17.0,22.0,4.0,2.0,1.0,2.0,0.0,0.0,3.3,3.4,2.2
2014,28,1,8,0.0,2.0,A,0.0,1.0,A,5.0,15.0,0.0,8.0,17.0,10.0,3.0,5.0,3.0,1.0,1.0,0.0,4.33,3.75,1.8
2014,28,4,12,3.0,1.0,H,2.0,0.0,H,12.0,17.0,7.0,3.0,10.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,2.8,3.4,2.5
2014,28,0,13,3.0,0.0,H,1.0,0.0,H,19.0,4.0,10.0,1.0,14.0,18.0,3.0,0.0,1.0,3.0,0.0,0.0,1.17,7.5,17.0
2014,28,7,14,1.0,1.0,D,0.0,0.0,D,11.0,9.0,5.0,3.0,18.0,10.0,10.0,2.0,3.0,1.0,0.0,0.0,1.95,3.3,4.2
2014,28,6,15,3.0,2.0,H,1.0,0.0,H,15.0,12.0,3.0,3.0,13.0,14.0,9.0,3.0,1.0,3.0,1.0,0.0,2.15,3.5,3.3
2014,28,22,21,3.0,2.0,H,1.0,0.0,H,18.0,24.0,6.0,8.0,15.0,21.0,3.0,3.0,4.0,2.0,1.0,0.0,2.4,3.3,3.0
2014,28,5,23,0.0,0.0,D,0.0,0.0,D,21.0,10.0,6.0,3.0,15.0,20.0,8.0,6.0,2.0,3.0,0.0,0.0,1.67,3.75,5.5
2014,28,30,26,2.0,1.0,H,0.0,0.0,D,14.0,16.0,4.0,5.0,14.0,21.0,6.0,7.0,1.0,2.0,0.0,0.0,3.1,3.4,2.3
2014,29,21,0,0.0,2.0,A,0.0,1.0,A,8.0,20.0,1.0,5.0,16.0,21.0,1.0,10.0,3.0,3.0,0.0,0.0,5.5,4.2,1.6
2014,29,15,1,1.0,0.0,H,0.0,0.0,D,11.0,8.0,5.0,2.0,12.0,22.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,3.5,3.8
2014,29,23,3,2.0,3.0,A,0.0,2.0,A,25.0,12.0,10.0,5.0,15.0,9.0,10.0,5.0,1.0,1.0,0.0,0.0,2.8,3.3,2.6
2014,29,13,4,0.0,0.0,D,0.0,0.0,D,17.0,11.0,5.0,4.0,17.0,13.0,8.0,5.0,3.0,2.0,0.0,0.0,4.2,3.75,1.85
2014,29,8,5,1.0,1.0,D,0.0,0.0,D,26.0,7.0,9.0,2.0,17.0,19.0,7.0,1.0,2.0,2.0,0.0,0.0,1.7,3.8,5.0
2014,29,26,6,2.0,1.0,H,1.0,1.0,D,12.0,16.0,4.0,7.0,21.0,16.0,2.0,6.0,2.0,4.0,0.0,0.0,2.2,3.4,3.3
2014,29,2,7,4.0,0.0,H,2.0,0.0,H,25.0,5.0,10.0,1.0,14.0,23.0,11.0,0.0,1.0,3.0,0.0,0.0,1.36,5.25,8.0
2014,29,14,22,0.0,0.0,D,0.0,0.0,D,10.0,7.0,4.0,2.0,9.0,14.0,8.0,11.0,0.0,1.0,0.0,0.0,2.5,3.1,3.1
2014,29,12,30,3.0,0.0,H,0.0,0.0,D,21.0,2.0,8.0,0.0,14.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,1.22,6.5,13.0
2014,30,22,2,1.0,1.0,D,0.0,0.0,D,14.0,9.0,4.0,5.0,14.0,16.0,5.0,4.0,2.0,3.0,0.0,0.0,4.75,3.8,1.75
2014,30,3,5,2.0,0.0,H,2.0,0.0,H,11.0,18.0,3.0,2.0,10.0,11.0,4.0,6.0,0.0,2.0,0.0,0.0,2.45,3.3,2.9
2014,30,4,8,1.0,0.0,H,0.0,0.0,D,19.0,9.0,5.0,0.0,9.0,14.0,4.0,5.0,2.0,2.0,0.0,0.0,2.4,3.5,2.88
2014,30,12,13,2.0,0.0,H,2.0,0.0,H,12.0,11.0,4.0,0.0,22.0,12.0,2.0,2.0,3.0,3.0,0.0,0.0,1.33,5.25,9.0
2014,30,0,14,1.0,0.0,H,0.0,0.0,D,16.0,8.0,7.0,3.0,13.0,7.0,5.0,2.0,0.0,1.0,0.0,0.0,1.17,7.5,17.0
2014,30,30,15,2.0,2.0,D,2.0,1.0,H,20.0,13.0,8.0,6.0,22.0,28.0,14.0,6.0,1.0,1.0,1.0,0.0,2.7,3.4,2.6
2014,30,7,21,1.0,2.0,A,1.0,1.0,D,12.0,13.0,5.0,4.0,24.0,19.0,2.0,6.0,5.0,2.0,0.0,0.0,2.4,3.5,2.88
2014,30,6,23,2.0,2.0,D,2.0,0.0,H,11.0,14.0,3.0,7.0,17.0,16.0,4.0,6.0,3.0,2.0,1.0,0.0,1.91,3.6,4.0
2014,30,1,26,3.0,2.0,H,2.0,1.0,H,15.0,14.0,8.0,3.0,15.0,20.0,2.0,4.0,3.0,1.0,0.0,0.0,2.7,3.4,2.6
2014,31,2,0,2.0,0.0,H,0.0,0.0,D,20.0,9.0,8.0,5.0,26.0,15.0,12.0,4.0,1.0,4.0,0.0,0.0,2.38,3.3,3.1
2014,31,3,1,1.0,2.0,A,0.0,1.0,A,9.0,13.0,5.0,5.0,12.0,13.0,8.0,2.0,4.0,2.0,1.0,0.0,1.73,3.8,4.75
2014,31,14,4,1.0,2.0,A,1.0,1.0,D,10.0,18.0,3.0,7.0,15.0,10.0,3.0,3.0,2.0,3.0,0.0,0.0,5.0,3.6,1.75
2014,31,5,6,3.0,2.0,H,1.0,1.0,D,20.0,15.0,6.0,7.0,14.0,14.0,5.0,4.0,1.0,0.0,0.0,0.0,1.91,3.6,4.0
2014,31,8,7,2.0,2.0,D,2.0,0.0,H,20.0,15.0,4.0,9.0,9.0,16.0,5.0,5.0,1.0,1.0,0.0,0.0,1.4,4.75,8.0
2014,31,21,12,1.0,1.0,D,1.0,1.0,D,15.0,11.0,4.0,3.0,15.0,19.0,8.0,5.0,1.0,3.0,0.0,0.0,4.0,4.0,1.83
2014,31,15,13,1.0,0.0,H,0.0,0.0,D,16.0,14.0,8.0,5.0,22.0,15.0,10.0,5.0,2.0,2.0,0.0,0.0,2.05,3.75,3.4
2014,31,26,22,0.0,0.0,D,0.0,0.0,D,16.0,6.0,3.0,1.0,11.0,16.0,8.0,5.0,0.0,0.0,0.0,0.0,2.1,3.4,3.6
2014,31,23,30,1.0,2.0,A,1.0,0.0,H,15.0,14.0,5.0,6.0,10.0,13.0,8.0,6.0,1.0,3.0,0.0,0.0,1.91,3.6,4.0
2014,32,4,2,3.0,0.0,H,0.0,0.0,D,10.0,19.0,7.0,2.0,15.0,15.0,6.0,10.0,2.0,3.0,0.0,0.0,2.5,3.4,2.8
2014,32,6,3,2.0,0.0,H,0.0,0.0,D,18.0,7.0,7.0,2.0,16.0,19.0,7.0,2.0,2.0,1.0,0.0,0.0,2.0,3.5,3.8
2014,32,22,5,2.0,0.0,H,1.0,0.0,H,13.0,5.0,6.0,1.0,10.0,16.0,5.0,6.0,1.0,2.0,0.0,0.0,2.75,3.3,2.6
2014,32,30,8,1.0,3.0,A,0.0,2.0,A,16.0,10.0,4.0,5.0,9.0,18.0,11.0,3.0,0.0,3.0,0.0,0.0,4.75,4.2,1.67
2014,32,12,14,2.0,0.0,H,1.0,0.0,H,15.0,2.0,4.0,0.0,16.0,11.0,7.0,3.0,2.0,3.0,0.0,0.0,1.29,5.5,11.0
2014,32,7,15,1.0,1.0,D,1.0,0.0,H,12.0,9.0,3.0,3.0,16.0,19.0,8.0,1.0,4.0,1.0,0.0,0.0,2.0,3.6,3.6
2014,32,13,21,3.0,1.0,H,3.0,0.0,H,13.0,8.0,4.0,5.0,21.0,25.0,1.0,1.0,3.0,3.0,0.0,0.0,2.8,3.6,2.4
2014,32,1,23,1.0,1.0,D,0.0,1.0,A,16.0,15.0,8.0,7.0,16.0,16.0,5.0,6.0,0.0,1.0,0.0,0.0,2.2,3.4,3.3
2014,32,0,26,0.0,1.0,A,0.0,0.0,D,16.0,12.0,4.0,4.0,14.0,16.0,4.0,5.0,2.0,1.0,1.0,0.0,1.53,4.33,6.0
2014,33,23,0,2.0,1.0,H,1.0,1.0,D,9.0,17.0,3.0,6.0,16.0,15.0,2.0,10.0,1.0,0.0,0.0,0.0,7.0,4.2,1.5
2014,33,6,1,2.0,1.0,H,2.0,1.0,H,22.0,7.0,11.0,1.0,10.0,21.0,9.0,2.0,1.0,5.0,0.0,0.0,1.75,3.8,4.75
2014,33,15,4,0.0,2.0,A,0.0,0.0,D,19.0,14.0,3.0,4.0,13.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,4.33,4.0,1.75
2014,33,26,7,1.0,2.0,A,1.0,1.0,D,8.0,8.0,2.0,3.0,20.0,18.0,3.0,4.0,1.0,4.0,2.0,1.0,2.3,3.4,3.1
2014,33,8,12,2.0,1.0,H,1.0,1.0,D,12.0,17.0,8.0,3.0,11.0,11.0,6.0,5.0,4.0,2.0,0.0,0.0,2.63,3.5,2.6
2014,33,14,13,0.0,0.0,D,0.0,0.0,D,9.0,1.0,2.0,0.0,20.0,26.0,4.0,4.0,3.0,5.0,0.0,0.0,2.0,3.5,3.75
2014,33,2,21,2.0,0.0,H,1.0,0.0,H,13.0,16.0,4.0,5.0,20.0,14.0,4.0,9.0,2.0,0.0,0.0,0.0,1.4,5.0,7.5
2014,33,3,22,2.0,0.0,H,0.0,0.0,D,18.0,12.0,6.0,4.0,15.0,14.0,2.0,5.0,1.0,3.0,0.0,0.0,2.1,3.4,3.6
2014,33,5,30,1.0,0.0,H,0.0,0.0,D,18.0,22.0,2.0,4.0,14.0,14.0,10.0,9.0,3.0,2.0,0.0,0.0,1.62,4.2,5.25
2014,34,13,2,2.0,1.0,H,2.0,1.0,H,8.0,19.0,3.0,7.0,20.0,14.0,3.0,8.0,2.0,0.0,0.0,0.0,4.5,4.33,1.67
2014,34,0,3,2.0,0.0,H,1.0,0.0,H,20.0,7.0,7.0,5.0,11.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,1.2,7.0,13.0
2014,34,8,4,3.0,1.0,H,1.0,0.0,H,19.0,13.0,10.0,3.0,9.0,10.0,7.0,8.0,2.0,4.0,0.0,0.0,1.83,4.0,3.75
2014,34,1,5,2.0,0.0,H,0.0,0.0,D,11.0,11.0,4.0,4.0,16.0,18.0,3.0,6.0,1.0,2.0,0.0,0.0,2.4,3.6,2.8
2014,34,22,8,2.0,2.0,D,1.0,2.0,A,12.0,15.0,3.0,5.0,14.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,3.8,3.8,1.91
2014,34,21,14,2.0,1.0,H,1.0,0.0,H,16.0,4.0,5.0,1.0,14.0,18.0,1.0,2.0,2.0,2.0,0.0,0.0,1.91,3.75,3.9
2014,34,12,15,3.0,2.0,H,3.0,1.0,H,22.0,7.0,8.0,4.0,11.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.29,5.75,10.0
2014,34,7,23,2.0,1.0,H,1.0,0.0,H,11.0,9.0,6.0,5.0,16.0,15.0,3.0,5.0,3.0,2.0,0.0,0.0,1.95,3.6,3.8
2014,34,4,26,1.0,3.0,A,1.0,0.0,H,10.0,15.0,3.0,4.0,13.0,17.0,1.0,6.0,4.0,2.0,1.0,0.0,1.55,4.5,5.5
2015,1,0,1,5.0,0.0,H,1.0,0.0,H,23.0,5.0,9.0,1.0,10.0,12.0,7.0,0.0,2.0,2.0,0.0,0.0,1.08,11.0,29.0
2015,1,12,4,4.0,0.0,H,3.0,0.0,H,17.0,5.0,7.0,1.0,13.0,14.0,3.0,5.0,0.0,1.0,0.0,0.0,1.73,3.75,5.0
2015,1,15,5,0.0,3.0,A,0.0,1.0,A,15.0,16.0,2.0,5.0,7.0,16.0,5.0,6.0,0.0,2.0,0.0,0.0,3.0,3.4,2.38
2015,1,31,7,2.0,2.0,D,1.0,0.0,H,11.0,14.0,4.0,5.0,21.0,22.0,5.0,9.0,1.0,2.0,0.0,0.0,2.5,3.3,2.9
2015,1,8,13,2.0,1.0,H,2.0,1.0,H,5.0,13.0,3.0,6.0,14.0,19.0,7.0,3.0,1.0,1.0,0.0,0.0,1.44,4.75,7.0
2015,1,26,14,0.0,1.0,A,0.0,0.0,D,20.0,11.0,3.0,4.0,20.0,22.0,7.0,4.0,1.0,2.0,1.0,1.0,2.0,3.4,3.9
2015,1,2,21,2.0,1.0,H,1.0,1.0,D,25.0,6.0,9.0,2.0,12.0,18.0,13.0,5.0,1.0,0.0,0.0,0.0,1.5,4.33,6.5
2015,1,6,22,1.0,3.0,A,0.0,0.0,D,28.0,9.0,8.0,5.0,13.0,8.0,13.0,3.0,3.0,2.0,0.0,0.0,2.05,3.3,3.8
2015,1,3,32,0.0,1.0,A,0.0,0.0,D,9.0,14.0,3.0,5.0,20.0,15.0,6.0,2.0,2.0,3.0,0.0,0.0,2.05,3.4,3.75
2015,2,21,0,1.0,2.0,A,1.0,1.0,D,2.0,5.0,1.0,2.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.5,6.0,1.25
2015,2,7,2,0.0,1.0,A,0.0,1.0,A,6.0,11.0,3.0,4.0,15.0,21.0,3.0,8.0,0.0,0.0,0.0,0.0,4.2,3.75,1.83
2015,2,4,3,1.0,2.0,A,0.0,1.0,A,15.0,13.0,6.0,4.0,12.0,12.0,3.0,0.0,2.0,1.0,0.0,0.0,1.67,4.0,5.0
2015,2,1,6,3.0,2.0,H,1.0,2.0,A,14.0,12.0,5.0,4.0,18.0,22.0,0.0,5.0,3.0,3.0,0.0,1.0,2.88,3.5,2.4
2015,2,22,8,1.0,1.0,D,1.0,0.0,H,9.0,15.0,6.0,7.0,15.0,11.0,2.0,4.0,2.0,1.0,0.0,0.0,4.2,3.8,1.83
2015,2,32,12,0.0,4.0,A,0.0,0.0,D,3.0,18.0,2.0,8.0,18.0,16.0,1.0,4.0,2.0,3.0,0.0,0.0,7.0,4.5,1.45
2015,2,14,15,1.0,1.0,D,1.0,1.0,D,10.0,9.0,2.0,3.0,11.0,16.0,6.0,2.0,0.0,1.0,0.0,0.0,2.05,3.5,3.6
2015,2,13,26,1.0,1.0,D,0.0,1.0,A,11.0,14.0,3.0,4.0,17.0,21.0,7.0,4.0,2.0,3.0,0.0,0.0,2.25,3.4,3.25
2015,2,5,31,1.0,1.0,D,0.0,1.0,A,21.0,9.0,5.0,3.0,16.0,18.0,6.0,6.0,1.0,2.0,0.0,0.0,1.44,4.5,7.5
2015,3,22,1,2.0,1.0,H,0.0,0.0,D,6.0,17.0,3.0,7.0,17.0,9.0,3.0,8.0,3.0,2.0,0.0,1.0,1.83,3.5,4.5
2015,3,0,2,3.0,0.0,H,1.0,0.0,H,14.0,10.0,6.0,4.0,12.0,14.0,7.0,5.0,2.0,3.0,0.0,0.0,1.33,5.25,9.0
2015,3,15,4,2.0,1.0,H,1.0,1.0,D,22.0,9.0,6.0,5.0,17.0,18.0,5.0,6.0,3.0,1.0,0.0,1.0,3.2,3.4,2.25
2015,3,8,5,3.0,0.0,H,1.0,0.0,H,9.0,12.0,5.0,1.0,12.0,16.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,3.8,3.5
2015,3,3,7,3.0,0.0,H,2.0,0.0,H,18.0,11.0,6.0,4.0,9.0,13.0,8.0,5.0,0.0,2.0,0.0,0.0,2.0,3.5,3.8
2015,3,6,13,1.0,4.0,A,1.0,2.0,A,15.0,6.0,4.0,4.0,19.0,17.0,6.0,1.0,3.0,3.0,1.0,0.0,1.95,3.6,3.8
2015,3,12,14,3.0,1.0,H,1.0,0.0,H,15.0,4.0,6.0,4.0,16.0,12.0,5.0,1.0,0.0,2.0,0.0,0.0,1.2,6.5,17.0
2015,3,31,21,0.0,0.0,D,0.0,0.0,D,5.0,15.0,1.0,2.0,13.0,16.0,4.0,6.0,3.0,2.0,0.0,0.0,3.0,3.3,2.4
2015,3,26,32,0.0,1.0,A,0.0,0.0,D,10.0,16.0,2.0,3.0,22.0,16.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,3.4,3.8
2015,4,4,1,0.0,3.0,A,0.0,2.0,A,13.0,10.0,2.0,4.0,17.0,19.0,5.0,2.0,2.0,1.0,0.0,0.0,1.67,4.0,5.0
2015,4,5,3,2.0,1.0,H,1.0,1.0,D,24.0,15.0,7.0,4.0,18.0,20.0,5.0,7.0,1.0,3.0,0.0,0.0,1.85,3.75,4.2
2015,4,14,6,2.0,1.0,H,2.0,1.0,H,9.0,11.0,4.0,3.0,18.0,21.0,5.0,7.0,0.0,3.0,0.0,0.0,2.5,3.4,2.8
2015,4,32,8,0.0,0.0,D,0.0,0.0,D,5.0,17.0,1.0,3.0,10.0,15.0,2.0,5.0,2.0,3.0,0.0,0.0,4.0,3.6,1.91
2015,4,7,12,2.0,4.0,A,1.0,2.0,A,5.0,17.0,3.0,6.0,15.0,16.0,2.0,4.0,3.0,1.0,0.0,0.0,7.5,4.5,1.44
2015,4,21,15,1.0,3.0,A,0.0,1.0,A,10.0,16.0,5.0,6.0,13.0,22.0,7.0,3.0,2.0,4.0,0.0,0.0,1.95,3.75,3.75
2015,4,13,22,6.0,2.0,H,4.0,1.0,H,18.0,13.0,11.0,7.0,14.0,14.0,5.0,2.0,2.0,1.0,0.0,0.0,2.3,3.3,3.2
2015,4,0,26,2.0,1.0,H,0.0,1.0,A,27.0,4.0,10.0,1.0,10.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,1.13,9.5,19.0
2015,4,2,31,0.0,1.0,A,0.0,1.0,A,16.0,5.0,4.0,3.0,13.0,17.0,10.0,4.0,3.0,1.0,0.0,0.0,1.25,6.0,13.0
2015,5,31,0,0.0,3.0,A,0.0,1.0,A,5.0,18.0,2.0,6.0,10.0,8.0,1.0,5.0,2.0,1.0,0.0,0.0,19.0,7.0,1.17
2015,5,12,2,3.0,0.0,H,1.0,0.0,H,22.0,8.0,10.0,3.0,10.0,17.0,3.0,1.0,1.0,3.0,0.0,0.0,1.73,4.0,4.5
2015,5,22,4,1.0,0.0,H,0.0,0.0,D,11.0,9.0,5.0,2.0,10.0,16.0,2.0,2.0,0.0,3.0,0.0,0.0,2.4,3.3,3.0
2015,5,6,5,0.0,1.0,A,0.0,0.0,D,26.0,10.0,9.0,6.0,11.0,18.0,6.0,5.0,3.0,3.0,0.0,0.0,2.63,3.5,2.6
2015,5,26,7,2.0,0.0,H,2.0,0.0,H,17.0,16.0,8.0,2.0,12.0,15.0,6.0,6.0,1.0,4.0,0.0,0.0,2.0,3.5,3.75
2015,5,1,13,0.0,0.0,D,0.0,0.0,D,11.0,7.0,2.0,4.0,11.0,17.0,5.0,11.0,0.0,4.0,0.0,0.0,2.5,3.5,2.75
2015,5,8,14,2.0,0.0,H,0.0,0.0,D,14.0,9.0,4.0,4.0,16.0,9.0,7.0,5.0,1.0,2.0,0.0,0.0,1.5,4.33,6.5
2015,5,3,21,3.0,1.0,H,1.0,1.0,D,12.0,13.0,4.0,4.0,13.0,15.0,6.0,8.0,1.0,2.0,0.0,0.0,2.15,3.5,3.3
2015,5,15,32,0.0,1.0,A,0.0,0.0,D,13.0,13.0,4.0,4.0,24.0,19.0,8.0,5.0,3.0,4.0,1.0,0.0,2.05,3.5,3.6
2015,6,32,1,0.0,1.0,A,0.0,0.0,D,12.0,8.0,1.0,3.0,15.0,16.0,8.0,5.0,2.0,1.0,0.0,0.0,2.3,3.3,3.25
2015,6,2,3,1.0,0.0,H,0.0,0.0,D,20.0,3.0,6.0,2.0,16.0,13.0,11.0,3.0,3.0,0.0,0.0,0.0,1.53,4.33,6.0
2015,6,7,6,1.0,3.0,A,1.0,2.0,A,8.0,19.0,3.0,12.0,15.0,17.0,3.0,7.0,3.0,3.0,0.0,0.0,2.88,3.5,2.4
2015,6,0,8,5.0,1.0,H,0.0,1.0,A,17.0,7.0,12.0,2.0,11.0,12.0,5.0,1.0,1.0,2.0,0.0,0.0,1.25,6.0,12.0
2015,6,21,12,1.0,1.0,D,1.0,0.0,H,10.0,14.0,5.0,4.0,15.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,7.0,4.75,1.44
2015,6,5,13,2.0,0.0,H,0.0,0.0,D,13.0,18.0,7.0,6.0,9.0,17.0,5.0,7.0,2.0,2.0,0.0,0.0,1.83,3.8,4.2
2015,6,31,15,2.0,1.0,H,1.0,1.0,D,9.0,12.0,3.0,4.0,20.0,19.0,5.0,1.0,3.0,1.0,0.0,1.0,2.63,3.25,2.8
2015,6,14,22,2.0,0.0,H,1.0,0.0,H,17.0,13.0,8.0,7.0,12.0,14.0,6.0,1.0,1.0,1.0,0.0,0.0,2.38,3.25,3.1
2015,6,4,26,4.0,2.0,H,4.0,0.0,H,21.0,13.0,12.0,4.0,20.0,21.0,6.0,2.0,2.0,5.0,0.0,0.0,2.15,3.4,3.4
2015,7,3,0,0.0,3.0,A,0.0,0.0,D,6.0,17.0,1.0,9.0,17.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,12.0,6.0,1.25
2015,7,15,2,0.0,3.0,A,0.0,1.0,A,9.0,17.0,0.0,7.0,12.0,15.0,2.0,6.0,1.0,2.0,0.0,0.0,3.8,3.6,1.95
2015,7,6,4,1.0,3.0,A,1.0,2.0,A,22.0,9.0,6.0,5.0,15.0,15.0,12.0,3.0,4.0,1.0,0.0,0.0,2.1,3.5,3.4
2015,7,1,5,0.0,1.0,A,0.0,0.0,D,13.0,10.0,4.0,5.0,14.0,14.0,4.0,4.0,1.0,3.0,0.0,0.0,2.88,3.5,2.4
2015,7,8,7,1.0,1.0,D,1.0,0.0,H,22.0,8.0,9.0,3.0,11.0,9.0,9.0,0.0,2.0,2.0,0.0,0.0,1.4,4.75,8.0
2015,7,13,14,1.0,1.0,D,1.0,0.0,H,11.0,14.0,2.0,6.0,11.0,14.0,7.0,3.0,2.0,1.0,0.0,0.0,1.95,3.5,4.0
2015,7,26,21,1.0,3.0,A,1.0,1.0,D,26.0,11.0,9.0,5.0,8.0,9.0,7.0,3.0,1.0,4.0,0.0,0.0,2.25,3.5,3.1
2015,7,12,31,2.0,2.0,D,0.0,1.0,A,16.0,4.0,4.0,3.0,16.0,13.0,8.0,0.0,0.0,2.0,0.0,0.0,1.14,8.5,17.0
2015,7,22,32,1.0,1.0,D,1.0,1.0,D,15.0,16.0,4.0,5.0,14.0,16.0,8.0,4.0,2.0,3.0,0.0,0.0,2.05,3.3,3.8
2015,8,14,1,3.0,0.0,H,1.0,0.0,H,13.0,8.0,6.0,2.0,13.0,15.0,4.0,5.0,1.0,1.0,0.0,0.0,2.2,3.2,3.5
2015,8,31,3,2.0,3.0,A,1.0,2.0,A,14.0,14.0,4.0,7.0,12.0,20.0,2.0,6.0,1.0,2.0,0.0,0.0,3.1,3.25,2.4
2015,8,21,6,2.0,2.0,D,1.0,0.0,H,11.0,18.0,4.0,7.0,12.0,15.0,6.0,5.0,3.0,1.0,0.0,0.0,2.45,3.75,2.65
2015,8,4,8,2.0,0.0,H,0.0,0.0,D,10.0,10.0,3.0,3.0,15.0,14.0,3.0,1.0,2.0,3.0,0.0,0.0,2.6,3.4,2.7
2015,8,0,12,5.0,1.0,H,2.0,1.0,H,14.0,10.0,9.0,4.0,14.0,8.0,4.0,4.0,3.0,1.0,0.0,0.0,1.5,4.33,6.5
2015,8,32,13,2.0,0.0,H,0.0,0.0,D,14.0,12.0,4.0,2.0,11.0,11.0,4.0,3.0,1.0,2.0,0.0,0.0,2.5,3.25,2.9
2015,8,7,15,1.0,0.0,H,0.0,0.0,D,12.0,19.0,5.0,6.0,17.0,11.0,7.0,6.0,4.0,1.0,0.0,0.0,2.6,3.4,2.7
2015,8,5,22,0.0,3.0,A,0.0,1.0,A,17.0,12.0,7.0,4.0,15.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,1.73,3.8,4.8
2015,8,2,26,1.0,1.0,D,1.0,1.0,D,22.0,3.0,8.0,0.0,13.0,22.0,9.0,1.0,2.0,3.0,0.0,0.0,1.4,4.75,8.0
2015,9,15,0,0.0,1.0,A,0.0,1.0,A,8.0,13.0,2.0,4.0,15.0,12.0,2.0,3.0,2.0,2.0,0.0,0.0,17.0,7.0,1.18
