,Season,Gameday,KID,GradeAvg
2564,2009,7,16,3.86363636364
2565,2009,7,9,3.0
2566,2009,7,32,4.77272727273
2567,2009,7,11,2.86363636364
2568,2009,7,12,3.13636363636
2569,2009,7,14,3.45454545455
2570,2009,7,7,3.0
2571,2009,7,15,4.31818181818
2572,2009,7,3209,2.45454545455
2573,2009,7,29,5.13636363636
2574,2009,8,2,3.45454545455
2575,2009,8,32,3.86363636364
2576,2009,8,14,4.22727272727
2577,2009,8,16,3.95454545455
2578,2009,8,9,2.68181818182
2579,2009,8,81,4.72727272727
2580,2009,8,58,2.86363636364
2581,2009,8,7,4.04545454545
2582,2009,8,8,3.27272727273
2583,2009,8,24,3.5
2584,2009,8,30,2.72727272727
2585,2009,8,3209,3.86363636364
2586,2009,8,15,4.09090909091
2587,2009,8,17,3.54545454545
2588,2009,8,11,4.59090909091
2589,2009,8,4,2.59090909091
2590,2009,8,29,4.22727272727
2591,2009,8,12,3.5
2592,2009,9,11,3.77272727273
2593,2009,9,2,3.0
2594,2009,9,4,2.59090909091
2595,2009,9,3209,3.45454545455
2596,2009,9,16,3.40909090909
2597,2009,9,30,4.27272727273
2598,2009,9,32,3.09090909091
2599,2009,9,58,4.09090909091
2600,2009,9,7,3.90909090909
2601,2009,9,14,2.95454545455
2602,2009,9,81,2.81818181818
2603,2009,9,29,5.31818181818
2604,2009,9,12,3.59090909091
2605,2009,9,9,3.5
2606,2009,9,24,3.36363636364
2607,2009,9,15,4.09090909091
2608,2009,9,17,3.13636363636
2609,2009,9,8,4.5
2610,2009,10,9,3.72727272727
2611,2009,10,17,3.45454545455
2612,2009,10,14,3.36363636364
2613,2009,10,32,3.90909090909
2614,2009,10,3209,3.45454545455
2615,2009,10,81,4.18181818182
2616,2009,10,58,3.63636363636
2617,2009,10,11,3.54545454545
2618,2009,10,15,3.95454545455
2619,2009,10,16,3.95454545455
2620,2009,10,30,2.86363636364
2621,2009,10,7,3.68181818182
2622,2009,10,29,3.31818181818
2623,2009,10,24,3.68181818182
2624,2009,10,2,3.22727272727
2625,2009,10,12,3.5
2626,2009,10,8,3.27272727273
2627,2009,10,4,3.0
2628,2009,11,17,3.45454545455
2629,2009,11,29,4.22727272727
2630,2009,11,24,3.54545454545
2631,2009,11,30,3.54545454545
2632,2009,11,11,3.59090909091
2633,2009,11,14,3.59090909091
2634,2009,11,12,4.27272727273
2635,2009,11,15,3.27272727273
2636,2009,11,16,4.86363636364
2637,2009,11,58,3.04545454545
2638,2009,11,81,3.40909090909
2639,2009,11,4,3.54545454545
2640,2009,11,2,3.68181818182
2641,2009,11,9,3.27272727273
2642,2009,11,7,3.81818181818
2643,2009,11,3209,2.81818181818
2644,2009,11,32,3.18181818182
2645,2009,11,8,4.86363636364
2646,2009,12,9,2.31818181818
2647,2009,12,32,4.81818181818
2648,2009,12,14,4.0
2649,2009,12,2,3.68181818182
2650,2009,12,3209,3.90909090909
2651,2009,12,24,3.27272727273
2652,2009,12,8,3.95454545455
2653,2009,12,7,3.59090909091
2654,2009,12,15,3.13636363636
2655,2009,12,11,3.90909090909
2656,2009,12,30,3.36363636364
2657,2009,12,81,3.63636363636
2658,2009,12,58,3.86363636364
2659,2009,12,12,3.63636363636
2660,2009,12,29,3.68181818182
2661,2009,12,16,4.09090909091
2662,2009,12,4,3.22727272727
2663,2009,12,17,3.36363636364
2664,2009,13,24,4.09090909091
2665,2009,13,81,3.13636363636
2666,2009,13,11,3.90909090909
2667,2009,13,29,4.0
2668,2009,13,2,3.31818181818
2669,2009,13,58,3.36363636364
2670,2009,13,16,5.22727272727
2671,2009,13,3209,2.22727272727
2672,2009,13,32,4.18181818182
2673,2009,13,15,3.04545454545
2674,2009,13,7,4.81818181818
2675,2009,13,4,2.36363636364
2676,2009,13,17,3.77272727273
2677,2009,13,30,3.5
2678,2009,13,14,4.09090909091
2679,2009,13,9,3.09090909091
2680,2009,13,12,4.54545454545
2681,2009,13,8,4.13636363636
2682,2009,14,8,4.36363636364
2683,2009,14,16,3.63636363636
2684,2009,14,29,5.0
2685,2009,14,32,2.86363636364
2686,2009,14,3209,3.90909090909
2687,2009,14,17,2.95454545455
2688,2009,14,4,3.22727272727
2689,2009,14,24,3.27272727273
2690,2009,14,30,3.54545454545
2691,2009,14,12,3.68181818182
2692,2009,14,81,4.31818181818
2693,2009,14,7,3.90909090909
2694,2009,14,15,3.09090909091
2695,2009,14,2,4.18181818182
2696,2009,14,9,1.77272727273
2697,2009,14,11,4.95454545455
2698,2009,14,58,4.22727272727
2699,2009,14,14,2.72727272727
2700,2009,15,14,3.31818181818
2701,2009,15,15,3.72727272727
2702,2009,15,24,3.31818181818
2703,2009,15,7,3.86363636364
2704,2009,15,11,4.40909090909
2705,2009,15,8,4.36363636364
2706,2009,15,12,3.90909090909
2707,2009,15,3209,3.63636363636
2708,2009,15,17,2.81818181818
2709,2009,15,81,4.81818181818
2710,2009,15,58,3.36363636364
2711,2009,15,9,3.72727272727
2712,2009,15,32,3.31818181818
2713,2009,15,30,3.77272727273
2714,2009,15,16,4.22727272727
2715,2009,15,4,3.68181818182
2716,2009,15,2,3.40909090909
2717,2009,15,29,4.18181818182
2718,2009,16,29,3.27272727273
2719,2009,16,9,3.90909090909
2720,2009,16,3209,4.13636363636
2721,2009,16,32,3.13636363636
2722,2009,16,8,4.95454545455
2723,2009,16,14,2.45454545455
2724,2009,16,15,3.31818181818
2725,2009,16,58,4.77272727273
2726,2009,16,7,4.0
2727,2009,16,16,3.86363636364
2728,2009,16,81,4.95454545455
2729,2009,16,12,2.59090909091
2730,2009,16,4,4.27272727273
2731,2009,16,2,3.09090909091
2732,2009,16,30,4.0
2733,2009,16,11,3.40909090909
2734,2009,16,24,4.54545454545
2735,2009,16,17,2.31818181818
2736,2009,17,2,3.18181818182
2737,2009,17,30,4.45454545455
2738,2009,17,14,2.72727272727
2739,2009,17,29,4.86363636364
2740,2009,17,17,2.90909090909
2741,2009,17,7,3.68181818182
2742,2009,17,9,2.86363636364
2743,2009,17,15,3.59090909091
2744,2009,17,58,4.18181818182
2745,2009,17,8,3.68181818182
2746,2009,17,32,3.59090909091
2747,2009,17,24,3.54545454545
2748,2009,17,11,3.27272727273
2749,2009,17,3209,4.13636363636
2750,2009,17,12,2.77272727273
2751,2009,17,4,3.81818181818
2752,2009,17,16,3.5
2753,2009,17,81,4.72727272727
2754,2009,18,14,3.04545454545
2755,2009,18,3209,3.90909090909
2756,2009,18,58,4.90909090909
2757,2009,18,29,2.81818181818
2758,2009,18,32,3.09090909091
2759,2009,18,4,3.90909090909
2760,2009,18,15,4.40909090909
2761,2009,18,8,3.22727272727
2762,2009,18,12,3.09090909091
2763,2009,18,7,4.5
2764,2009,18,9,2.81818181818
2765,2009,18,30,4.27272727273
2766,2009,18,11,3.36363636364
2767,2009,18,24,4.0
2768,2009,18,2,3.36363636364
2769,2009,18,81,3.77272727273
2770,2009,18,16,3.68181818182
2771,2009,18,17,3.40909090909
2772,2009,19,7,3.68181818182
2773,2009,19,11,3.27272727273
2774,2009,19,4,4.0
2775,2009,19,14,2.81818181818
2776,2009,19,8,3.86363636364
2777,2009,19,2,3.36363636364
2778,2009,19,30,3.36363636364
2779,2009,19,58,4.22727272727
2780,2009,19,81,4.0
2781,2009,19,32,3.54545454545
2782,2009,19,29,3.59090909091
2783,2009,19,15,3.72727272727
2784,2009,19,17,2.68181818182
2785,2009,19,12,3.81818181818
2786,2009,19,24,4.40909090909
2787,2009,19,16,3.36363636364
2788,2009,19,3209,4.5
2789,2009,19,9,3.18181818182
2790,2009,20,12,3.68181818182
2791,2009,20,24,3.54545454545
2792,2009,20,15,3.18181818182
2793,2009,20,4,4.63636363636
2794,2009,20,32,4.04545454545
2795,2009,20,16,3.36363636364
2796,2009,20,29,4.0
2797,2009,20,8,3.77272727273
2798,2009,20,14,2.77272727273
2799,2009,20,30,4.77272727273
2800,2009,20,58,4.54545454545
2801,2009,20,81,3.04545454545
2802,2009,20,2,3.40909090909
2803,2009,20,3209,4.22727272727
2804,2009,20,11,3.59090909091
2805,2009,20,17,4.09090909091
2806,2009,20,9,3.04545454545
2807,2009,20,7,4.36363636364
2808,2009,21,4,3.27272727273
2809,2009,21,29,3.59090909091
2810,2009,21,24,4.13636363636
2811,2009,21,14,2.90909090909
2812,2009,21,16,3.63636363636
2813,2009,21,12,3.31818181818
2814,2009,21,7,3.86363636364
2815,2009,21,2,3.45454545455
2816,2009,21,8,3.68181818182
2817,2009,21,9,3.04545454545
2818,2009,21,3209,3.09090909091
2819,2009,21,58,4.40909090909
2820,2009,21,81,3.72727272727
2821,2009,21,11,3.09090909091
2822,2009,21,30,3.36363636364
2823,2009,21,15,3.59090909091
2824,2009,21,17,3.86363636364
2825,2009,21,32,3.0
2826,2009,22,15,3.13636363636
2827,2009,22,81,4.27272727273
2828,2009,22,9,2.86363636364
2829,2009,22,24,4.22727272727
2830,2009,22,11,3.77272727273
2831,2009,22,12,3.22727272727
2832,2009,22,8,3.27272727273
2833,2009,22,3209,3.81818181818
2834,2009,22,58,5.13636363636
2835,2009,22,4,2.59090909091
2836,2009,22,29,3.95454545455
2837,2009,22,30,3.81818181818
2838,2009,22,14,3.09090909091
2839,2009,22,17,3.36363636364
2840,2009,22,2,3.31818181818
2841,2009,22,16,4.31818181818
2842,2009,22,32,3.68181818182
2843,2009,22,7,3.59090909091
2844,2009,23,3209,3.68181818182
2845,2009,23,15,3.59090909091
2846,2009,23,81,3.95454545455
2847,2009,23,14,3.22727272727
2848,2009,23,16,4.68181818182
2849,2009,23,11,2.77272727273
2850,2009,23,17,3.13636363636
2851,2009,23,58,4.72727272727
2852,2009,23,12,3.95454545455
2853,2009,23,32,3.68181818182
2854,2009,23,30,3.59090909091
2855,2009,23,8,3.77272727273
2856,2009,23,7,5.09090909091
2857,2009,23,29,3.18181818182
2858,2009,23,24,3.0
2859,2009,23,2,3.72727272727
2860,2009,23,4,3.59090909091
2861,2009,23,9,3.40909090909
2862,2009,24,2,3.68181818182
2863,2009,24,17,3.81818181818
2864,2009,24,29,4.22727272727
2865,2009,24,3209,3.45454545455
2866,2009,24,30,3.77272727273
2867,2009,24,4,4.0
2868,2009,24,11,3.22727272727
2869,2009,24,32,3.36363636364
2870,2009,24,15,3.59090909091
2871,2009,24,7,3.81818181818
2872,2009,24,8,3.86363636364
2873,2009,24,81,3.90909090909
2874,2009,24,9,3.63636363636
2875,2009,24,16,3.45454545455
2876,2009,24,58,3.68181818182
2877,2009,24,24,3.22727272727
2878,2009,24,14,3.40909090909
2879,2009,24,12,3.59090909091
2880,2009,25,16,3.09090909091
2881,2009,25,14,3.54545454545
2882,2009,25,4,3.77272727273
2883,2009,25,11,3.09090909091
2884,2009,25,12,4.09090909091
2885,2009,25,29,4.04545454545
2886,2009,25,32,4.18181818182
2887,2009,25,2,3.09090909091
2888,2009,25,7,4.68181818182
2889,2009,25,58,4.27272727273
2890,2009,25,24,3.27272727273
2891,2009,25,8,4.13636363636
2892,2009,25,17,2.81818181818
2893,2009,25,15,4.59090909091
2894,2009,25,81,2.90909090909
2895,2009,25,9,4.09090909091
2896,2009,25,3209,4.0
2897,2009,25,30,3.31818181818
2898,2009,26,2,3.0
2899,2009,26,11,3.72727272727
2900,2009,26,15,4.81818181818
2901,2009,26,24,2.77272727273
2902,2009,26,8,4.54545454545
2903,2009,26,17,2.90909090909
2904,2009,26,30,3.13636363636
2905,2009,26,16,4.81818181818
2906,2009,26,58,3.18181818182
2907,2009,26,32,3.68181818182
2908,2009,26,29,3.59090909091
2909,2009,26,81,3.68181818182
2910,2009,26,14,3.45454545455
2911,2009,26,7,3.59090909091
2912,2009,26,3209,3.95454545455
2913,2009,26,4,3.5
2914,2009,26,9,2.81818181818
2915,2009,26,12,4.72727272727
2916,2009,27,16,4.27272727273
2917,2009,27,15,3.54545454545
2918,2009,27,32,3.0
2919,2009,27,14,4.18181818182
2920,2009,27,81,3.90909090909
2921,2009,27,3209,3.45454545455
2922,2009,27,11,3.77272727273
2923,2009,27,58,4.68181818182
2924,2009,27,4,3.77272727273
2925,2009,27,8,3.54545454545
2926,2009,27,7,3.45454545455
2927,2009,27,30,4.18181818182
2928,2009,27,17,2.72727272727
2929,2009,27,9,3.68181818182
2930,2009,27,12,3.72727272727
2931,2009,27,2,3.45454545455
2932,2009,27,24,4.86363636364
2933,2009,27,29,2.27272727273
2934,2009,28,8,4.86363636364
2935,2009,28,32,2.81818181818
2936,2009,28,30,3.54545454545
2937,2009,28,24,3.68181818182
2938,2009,28,14,3.59090909091
2939,2009,28,11,3.18181818182
2940,2009,28,29,3.45454545455
2941,2009,28,17,4.18181818182
2942,2009,28,58,5.04545454545
2943,2009,28,16,2.72727272727
2944,2009,28,4,3.31818181818
2945,2009,28,81,3.95454545455
2946,2009,28,9,4.63636363636
2947,2009,28,2,2.63636363636
2948,2009,28,3209,4.54545454545
2949,2009,28,7,3.40909090909
2950,2009,28,15,3.13636363636
2951,2009,28,12,4.40909090909
2952,2009,29,2,3.72727272727
2953,2009,29,14,3.13636363636
2954,2009,29,32,2.72727272727
2955,2009,29,9,3.36363636364
2956,2009,29,17,2.63636363636
2957,2009,29,4,3.68181818182
2958,2009,29,7,3.27272727273
2959,2009,29,8,4.59090909091
2960,2009,29,11,3.40909090909
2961,2009,29,15,3.77272727273
2962,2009,29,81,2.59090909091
2963,2009,29,30,5.04545454545
2964,2009,29,16,5.0
2965,2009,29,29,2.81818181818
2966,2009,29,24,3.04545454545
2967,2009,29,3209,4.18181818182
2968,2009,29,12,4.68181818182
2969,2009,29,58,4.13636363636
2970,2009,30,15,3.04545454545
2971,2009,30,32,4.36363636364
2972,2009,30,29,3.59090909091
2973,2009,30,11,3.36363636364
2974,2009,30,30,3.0
2975,2009,30,17,4.0
2976,2009,30,58,3.04545454545
2977,2009,30,2,4.09090909091
2978,2009,30,3209,4.86363636364
2979,2009,30,16,4.04545454545
2980,2009,30,4,2.40909090909
2981,2009,30,7,4.77272727273
2982,2009,30,9,3.13636363636
2983,2009,30,14,3.68181818182
2984,2009,30,8,3.5
2985,2009,30,12,3.72727272727
2986,2009,30,81,3.5
2987,2009,30,24,3.27272727273
2988,2009,31,16,2.95454545455
2989,2009,31,8,4.86363636364
2990,2009,31,11,3.09090909091
2991,2009,31,9,3.0
2992,2009,31,24,3.63636363636
2993,2009,31,4,3.04545454545
2994,2009,31,2,3.36363636364
2995,2009,31,15,3.81818181818
2996,2009,31,12,4.72727272727
2997,2009,31,30,3.22727272727
2998,2009,31,7,3.04545454545
2999,2009,31,81,4.72727272727
3000,2009,31,14,2.04545454545
3001,2009,31,58,5.31818181818
3002,2009,31,17,3.22727272727
3003,2009,31,3209,3.90909090909
3004,2009,31,32,4.0
3005,2009,31,29,3.81818181818
3006,2009,32,8,4.81818181818
3007,2009,32,11,2.90909090909
3008,2009,32,15,3.36363636364
3009,2009,32,14,3.59090909091
3010,2009,32,81,3.95454545455
3011,2009,32,17,3.36363636364
3012,2009,32,29,3.86363636364
3013,2009,32,2,3.63636363636
3014,2009,32,9,3.40909090909
3015,2009,32,58,4.09090909091
3016,2009,32,30,3.68181818182
3017,2009,32,32,3.36363636364
3018,2009,32,4,3.13636363636
3019,2009,32,16,3.68181818182
3020,2009,32,3209,2.86363636364
3021,2009,32,12,5.5
3022,2009,32,7,3.04545454545
3023,2009,32,24,4.09090909091
3024,2009,33,17,3.59090909091
3025,2009,33,24,3.27272727273
3026,2009,33,9,3.95454545455
3027,2009,33,29,3.72727272727
3028,2009,33,32,3.5
3029,2009,33,3209,3.68181818182
3030,2009,33,2,3.13636363636
3031,2009,33,4,2.86363636364
3032,2009,33,14,2.45454545455
3033,2009,33,8,4.40909090909
3034,2009,33,58,2.59090909091
3035,2009,33,15,5.59090909091
3036,2009,33,16,4.31818181818
3037,2009,33,7,3.40909090909
3038,2009,33,11,3.36363636364
3039,2009,33,30,3.31818181818
3040,2009,33,12,3.31818181818
3041,2009,33,81,5.22727272727
3042,2009,34,29,3.95454545455
3043,2009,34,14,2.95454545455
3044,2009,34,3209,3.04545454545
3045,2009,34,11,3.31818181818
3046,2009,34,4,2.63636363636
3047,2009,34,12,3.77272727273
3048,2009,34,7,3.31818181818
3049,2009,34,17,3.77272727273
3050,2009,34,30,3.22727272727
3051,2009,34,2,3.45454545455
3052,2009,34,15,3.63636363636
3053,2009,34,9,3.09090909091
3054,2009,34,8,5.09090909091
3055,2009,34,58,2.81818181818
3056,2009,34,81,3.81818181818
3057,2009,34,16,4.0
3058,2009,34,24,2.77272727273
3059,2009,34,32,4.22727272727
3060,2010,1,14,3.09090909091
3061,2010,1,24,3.77272727273
3062,2010,1,3209,2.59090909091
3063,2010,1,4,4.54545454545
3064,2010,1,15,3.36363636364
3065,2010,1,81,3.45454545455
3066,2010,1,16,4.40909090909
3067,2010,1,37,3.59090909091
3068,2010,1,7,4.18181818182
3069,2010,1,18,3.13636363636
3070,2010,1,58,3.45454545455
3071,2010,1,32,3.95454545455
3072,2010,1,12,2.77272727273
3073,2010,1,2,3.72727272727
3074,2010,1,30,2.90909090909
3075,2010,1,11,4.5
3076,2010,1,17,3.95454545455
3077,2010,1,9,2.81818181818
3078,2010,2,37,2.54545454545
3079,2010,2,14,4.18181818182
3080,2010,2,2,4.59090909091
3081,2010,2,58,2.86363636364
3082,2010,2,4,2.90909090909
3083,2010,2,16,4.40909090909
3084,2010,2,24,4.13636363636
3085,2010,2,30,3.59090909091
3086,2010,2,32,3.81818181818
3087,2010,2,12,2.95454545455
3088,2010,2,81,4.0
3089,2010,2,7,3.77272727273
3090,2010,2,18,3.81818181818
3091,2010,2,3209,3.59090909091
3092,2010,2,9,4.86363636364
3093,2010,2,15,2.04545454545
3094,2010,2,11,4.59090909091
3095,2010,2,17,2.59090909091
3096,2010,3,3209,3.18181818182
3097,2010,3,2,4.04545454545
3098,2010,3,17,2.81818181818
3099,2010,3,24,4.59090909091
3100,2010,3,12,4.27272727273
3101,2010,3,81,3.59090909091
3102,2010,3,15,4.77272727273
3103,2010,3,32,2.5
3104,2010,3,7,3.09090909091
3105,2010,3,11,4.0
3106,2010,3,58,3.04545454545
3107,2010,3,9,4.18181818182
3108,2010,3,14,3.45454545455
3109,2010,3,4,3.04545454545
3110,2010,3,30,3.81818181818
3111,2010,3,37,3.54545454545
3112,2010,3,16,2.95454545455
3113,2010,3,18,4.04545454545
3114,2010,4,32,4.04545454545
3115,2010,4,7,3.40909090909
3116,2010,4,14,3.77272727273
3117,2010,4,16,3.45454545455
3118,2010,4,4,4.81818181818
3119,2010,4,30,2.90909090909
3120,2010,4,11,2.31818181818
3121,2010,4,15,5.72727272727
3122,2010,4,24,3.22727272727
3123,2010,4,58,4.22727272727
3124,2010,4,37,2.95454545455
3125,2010,4,3209,3.31818181818
3126,2010,4,18,3.36363636364
3127,2010,4,12,4.13636363636
3128,2010,4,2,4.54545454545
3129,2010,4,17,2.18181818182
3130,2010,4,9,4.22727272727
3131,2010,4,81,4.0
3132,2010,5,30,2.63636363636
3133,2010,5,16,4.36363636364
3134,2010,5,3209,3.40909090909
3135,2010,5,14,3.40909090909
3136,2010,5,58,2.40909090909
3137,2010,5,4,4.81818181818
3138,2010,5,9,3.72727272727
3139,2010,5,32,3.59090909091
3140,2010,5,17,2.40909090909
3141,2010,5,37,4.45454545455
3142,2010,5,12,4.27272727273
3143,2010,5,24,3.5
3144,2010,5,15,3.86363636364
3145,2010,5,18,3.72727272727
3146,2010,5,7,3.72727272727
3147,2010,5,2,3.59090909091
3148,2010,5,81,3.13636363636
3149,2010,5,11,3.45454545455
3150,2010,6,16,3.40909090909
3151,2010,6,3209,4.0
3152,2010,6,14,4.22727272727
3153,2010,6,30,2.68181818182
3154,2010,6,2,3.40909090909
3155,2010,6,15,3.36363636364
3156,2010,6,11,4.27272727273
3157,2010,6,9,2.81818181818
3158,2010,6,32,3.5
3159,2010,6,81,3.68181818182
3160,2010,6,18,4.09090909091
3161,2010,6,17,2.72727272727
3162,2010,6,4,3.13636363636
3163,2010,6,12,3.77272727273
3164,2010,6,24,3.18181818182
3165,2010,6,7,3.59090909091
3166,2010,6,37,3.90909090909
3167,2010,6,58,3.40909090909
3168,2010,7,58,4.18181818182
3169,2010,7,18,3.0
3170,2010,7,12,3.86363636364
3171,2010,7,37,3.5
3172,2010,7,30,2.63636363636
3173,2010,7,3209,4.0
3174,2010,7,15,3.0
3175,2010,7,24,3.77272727273
3176,2010,7,7,3.45454545455
3177,2010,7,16,4.13636363636
3178,2010,7,81,3.18181818182
3179,2010,7,2,3.86363636364
3180,2010,7,11,4.40909090909
3181,2010,7,32,3.45454545455
3182,2010,7,17,2.81818181818
3183,2010,7,14,3.86363636364
3184,2010,7,9,3.31818181818
3185,2010,7,4,3.40909090909
3186,2010,8,16,3.68181818182
3187,2010,8,17,3.0
3188,2010,8,14,3.45454545455
3189,2010,8,58,4.68181818182
3190,2010,8,2,3.77272727273
3191,2010,8,11,3.63636363636
3192,2010,8,4,3.40909090909
3193,2010,8,7,3.54545454545
3194,2010,8,30,3.13636363636
3195,2010,8,12,3.09090909091
3196,2010,8,18,3.45454545455
3197,2010,8,81,3.77272727273
3198,2010,8,24,3.81818181818
3199,2010,8,9,3.90909090909
3200,2010,8,37,4.18181818182
3201,2010,8,32,2.81818181818
3202,2010,8,3209,3.59090909091
3203,2010,8,15,4.0
3204,2010,9,12,3.45454545455
3205,2010,9,14,3.5
3206,2010,9,32,2.95454545455
3207,2010,9,2,3.95454545455
3208,2010,9,15,4.72727272727
3209,2010,9,4,3.36363636364
3210,2010,9,7,3.77272727273
3211,2010,9,37,3.68181818182
3212,2010,9,58,3.13636363636
3213,2010,9,16,4.09090909091
3214,2010,9,81,2.68181818182
3215,2010,9,24,3.90909090909
3216,2010,9,17,3.86363636364
3217,2010,9,3209,3.09090909091
3218,2010,9,9,3.95454545455
3219,2010,9,30,3.5
3220,2010,9,11,3.27272727273
3221,2010,9,18,3.81818181818
3222,2010,10,14,3.0
3223,2010,10,7,4.22727272727
3224,2010,10,4,4.5
3225,2010,10,81,3.13636363636
3226,2010,10,24,3.22727272727
3227,2010,10,11,4.31818181818
3228,2010,10,16,3.09090909091
3229,2010,10,12,3.86363636364
3230,2010,10,37,3.09090909091
3231,2010,10,15,4.77272727273
3232,2010,10,18,4.22727272727
3233,2010,10,32,3.27272727273
3234,2010,10,2,3.77272727273
3235,2010,10,9,3.40909090909
3236,2010,10,30,3.86363636364
3237,2010,10,17,2.36363636364
3238,2010,10,3209,2.86363636364
3239,2010,10,58,4.27272727273
3240,2010,11,2,2.90909090909
3241,2010,11,18,4.31818181818
3242,2010,11,12,3.45454545455
3243,2010,11,3209,3.68181818182
3244,2010,11,32,2.59090909091
3245,2010,11,24,4.04545454545
3246,2010,11,15,4.04545454545
3247,2010,11,14,3.45454545455
3248,2010,11,7,3.09090909091
3249,2010,11,30,4.09090909091
3250,2010,11,81,2.81818181818
3251,2010,11,16,4.22727272727
3252,2010,11,58,4.5
3253,2010,11,17,2.72727272727
3254,2010,11,9,2.54545454545
3255,2010,11,37,3.81818181818
3256,2010,11,11,2.59090909091
3257,2010,11,4,4.36363636364
3258,2010,12,17,3.0
3259,2010,12,12,4.36363636364
3260,2010,12,4,3.40909090909
3261,2010,12,32,3.31818181818
3262,2010,12,24,3.27272727273
3263,2010,12,2,3.54545454545
3264,2010,12,16,4.59090909091
3265,2010,12,15,2.77272727273
3266,2010,12,37,3.72727272727
3267,2010,12,11,3.72727272727
3268,2010,12,18,4.09090909091
3269,2010,12,9,2.77272727273
3270,2010,12,30,4.18181818182
3271,2010,12,58,3.09090909091
3272,2010,12,3209,3.40909090909
3273,2010,12,7,3.31818181818
3274,2010,12,14,2.90909090909
3275,2010,12,81,4.22727272727
3276,2010,13,2,3.0
3277,2010,13,4,5.04545454545
3278,2010,13,32,4.04545454545
3279,2010,13,3209,2.81818181818
3280,2010,13,15,3.86363636364
3281,2010,13,30,3.36363636364
3282,2010,13,7,2.63636363636
3283,2010,13,17,2.36363636364
3284,2010,13,58,3.5
3285,2010,13,12,4.27272727273
3286,2010,13,81,4.86363636364
3287,2010,13,37,2.68181818182
3288,2010,13,9,3.45454545455
3289,2010,13,14,3.54545454545
3290,2010,13,11,3.77272727273
3291,2010,13,16,3.18181818182
3292,2010,13,18,3.45454545455
3293,2010,13,24,3.90909090909
3294,2010,14,30,2.81818181818
3295,2010,14,81,4.0
3296,2010,14,14,2.68181818182
3297,2010,14,32,4.40909090909
3298,2010,14,12,3.54545454545
3299,2010,14,11,4.36363636364
3300,2010,14,3209,3.45454545455
3301,2010,14,9,3.40909090909
3302,2010,14,58,3.13636363636
3303,2010,14,7,4.31818181818
3304,2010,14,37,2.22727272727
3305,2010,14,2,4.72727272727
3306,2010,14,17,2.77272727273
3307,2010,14,15,3.72727272727
3308,2010,14,4,2.72727272727
3309,2010,14,18,4.63636363636
3310,2010,14,16,3.59090909091
3311,2010,14,24,4.59090909091
3312,2010,15,18,3.54545454545
3313,2010,15,37,3.81818181818
3314,2010,15,11,3.54545454545
3315,2010,15,3209,3.5
3316,2010,15,24,3.54545454545
3317,2010,15,4,3.45454545455
3318,2010,15,32,3.0
3319,2010,15,30,3.81818181818
3320,2010,15,15,4.31818181818
3321,2010,15,58,3.13636363636
3322,2010,15,7,2.90909090909
3323,2010,15,12,4.22727272727
3324,2010,15,2,3.18181818182
3325,2010,15,14,3.72727272727
3326,2010,15,9,3.40909090909
3327,2010,15,16,3.40909090909
3328,2010,15,81,3.54545454545
3329,2010,15,17,3.36363636364
3330,2010,16,58,3.04545454545
3331,2010,16,11,4.22727272727
3332,2010,16,14,2.90909090909
3333,2010,16,18,3.77272727273
3334,2010,16,12,5.18181818182
3335,2010,16,9,2.40909090909
3336,2010,16,3209,3.59090909091
3337,2010,16,81,3.86363636364
3338,2010,16,16,3.36363636364
3339,2010,16,32,3.95454545455
3340,2010,16,37,3.27272727273
3341,2010,16,24,3.81818181818
3342,2010,16,17,3.13636363636
3343,2010,16,4,3.5
3344,2010,16,7,2.5
3345,2010,16,15,4.5
3346,2010,16,30,4.22727272727
3347,2010,16,2,2.90909090909
3348,2010,17,15,4.13636363636
3349,2010,17,12,4.13636363636
3350,2010,17,2,3.0
3351,2010,17,16,4.27272727273
3352,2010,17,4,4.31818181818
3353,2010,17,37,3.09090909091
3354,2010,17,24,3.86363636364
3355,2010,17,3209,3.31818181818
3356,2010,17,32,3.09090909091
3357,2010,17,17,3.77272727273
3358,2010,17,81,2.72727272727
3359,2010,17,58,4.45454545455
3360,2010,17,18,4.59090909091
3361,2010,17,30,2.63636363636
3362,2010,17,9,3.77272727273
3363,2010,17,7,3.22727272727
3364,2010,17,11,4.72727272727
3365,2010,17,14,3.13636363636
3366,2010,18,9,4.18181818182
3367,2010,18,17,2.63636363636
3368,2010,18,4,2.90909090909
3369,2010,18,3209,3.27272727273
3370,2010,18,11,3.5
3371,2010,18,30,3.5
3372,2010,18,24,3.59090909091
3373,2010,18,14,3.5
3374,2010,18,81,3.90909090909
3375,2010,18,15,3.45454545455
3376,2010,18,18,3.77272727273
3377,2010,18,7,3.86363636364
3378,2010,18,2,4.45454545455
3379,2010,18,12,2.90909090909
3380,2010,18,32,4.09090909091
3381,2010,18,58,3.04545454545
3382,2010,18,37,3.77272727273
3383,2010,18,16,3.86363636364
3384,2010,19,12,3.63636363636
3385,2010,19,32,3.68181818182
3386,2010,19,14,3.13636363636
3387,2010,19,37,3.86363636364
3388,2010,19,17,3.18181818182
3389,2010,19,11,3.5
3390,2010,19,30,3.81818181818
3391,2010,19,24,3.54545454545
3392,2010,19,7,3.63636363636
3393,2010,19,81,3.59090909091
3394,2010,19,58,3.40909090909
3395,2010,19,2,3.36363636364
