,Season,Gameday,Link,TID_H,TID_A,TName_H,TName_A,FTGD,HTGD,FTHG,HTHG,HGA,AGA,Odds,Attendance,ChancesA,ChancesH,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HP3,AP3,Interval_W,Interval_L,Interval_D
561,2007,29,561,12,7, Dortmund, Hannover,-2.0,-2.0,1.0,0.0,0.245454545454,0.618181818182,0.62324929972,0.76076721019,6,1,14.0,13.0,3.0,6.0,21.0,34.0,8.0,7.0,2.0,2.0,0.0,0.0,0.444,0.444,0.577777777778,0.0,0.422222222222
562,2007,29,566,13,0, Ein Frankfurt, Bayern Munich,-2.0,1.0,1.0,1.0,0.445454545454,0.445454545454,0.378005705747,1.0,6,5,10.0,16.0,4.0,8.0,19.0,13.0,1.0,5.0,1.0,1.0,0.0,0.0,0.333,0.778,0.177777777778,0.344444444444,0.477777777778
563,2007,29,564,14,1, Hertha, Hamburg,0.0,0.0,0.0,0.0,0.372727272728,0.40909090909,0.515151515152,0.542832120722,6,3,8.0,12.0,4.0,4.0,16.0,12.0,2.0,6.0,2.0,0.0,0.0,0.0,0.111,0.111,0.0,0.0,1.0
564,2007,29,559,16,2, Bielefeld, Leverkusen,1.0,0.0,1.0,0.0,0.545454545454,0.372727272728,0.476426799007,0.70802919708,2,8,16.0,10.0,4.0,1.0,13.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,0.444,0.333,0.433333333333,0.0,0.566666666667
565,2007,29,558,19,18, Duisburg, Karlsruhe,-1.0,0.0,0.0,0.0,0.336363636364,0.5,0.627705627706,0.643015873016,6,3,18.0,13.0,6.0,5.0,12.0,15.0,2.0,2.0,3.0,1.0,0.0,0.0,0.667,0.111,0.1,0.0,0.9
566,2007,29,565,20,15, Hansa Rostock, Werder Bremen,-1.0,0.0,1.0,0.0,0.527272727272,0.681818181818,0.349415204678,0.758620689655,5,2,13.0,14.0,3.0,6.0,12.0,15.0,9.0,8.0,0.0,2.0,0.0,0.0,0.333,0.667,0.3,0.0,0.7
567,2007,30,568,0,6, Bayern Munich, Stuttgart,3.0,0.0,4.0,1.0,0.6,0.427272727272,0.714285714286,1.0,6,10,20.0,14.0,11.0,5.0,20.0,14.0,6.0,2.0,3.0,2.0,0.0,0.0,1.0,0.667,0.511111111111,0.0,0.488888888889
568,2007,30,567,1,5, Hamburg, Schalke 04,-1.0,-1.0,0.0,0.0,0.336363636364,0.527272727272,0.570512820513,1.0,2,4,14.0,6.0,2.0,1.0,18.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,0.111,0.667,0.977777777778,0.0,0.0222222222222
569,2007,30,575,2,8, Leverkusen, Wolfsburg,0.0,-1.0,2.0,1.0,0.436363636364,0.518181818182,0.720284237726,1.0,8,6,16.0,10.0,5.0,4.0,5.0,17.0,3.0,2.0,0.0,3.0,0.0,0.0,0.333,0.333,0.0,0.0,1.0
570,2007,30,570,7,14, Hannover, Hertha,0.0,2.0,2.0,2.0,0.49090909091,0.418181818182,0.627705627706,0.846387755102,3,5,19.0,8.0,4.0,2.0,17.0,18.0,7.0,1.0,3.0,1.0,0.0,0.0,0.667,0.222,0.0,0.0,1.0
571,2007,30,574,9,16, Nurnberg, Bielefeld,0.0,2.0,2.0,2.0,0.518181818182,0.39090909091,0.714285714286,0.985106382979,2,11,27.0,2.0,10.0,2.0,18.0,15.0,5.0,5.0,2.0,3.0,0.0,0.0,0.667,0.667,0.0,0.0,1.0
572,2007,30,572,11,20, Cottbus, Hansa Rostock,1.0,-1.0,2.0,0.0,0.427272727272,0.372727272728,0.608391608392,0.938934318122,5,11,17.0,11.0,5.0,5.0,16.0,21.0,9.0,3.0,0.0,3.0,1.0,0.0,0.667,0.333,0.0,0.722222222222,0.277777777778
573,2007,30,569,13,12, Ein Frankfurt, Dortmund,0.0,0.0,1.0,0.0,0.49090909091,0.527272727272,0.591503267974,1.0,4,4,11.0,11.0,5.0,3.0,17.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,1.0
574,2007,30,573,17,19, Bochum, Duisburg,0.0,-1.0,1.0,0.0,0.418181818182,0.527272727272,0.627705627706,0.776908835546,10,5,12.0,22.0,5.0,7.0,23.0,16.0,14.0,4.0,1.0,0.0,0.0,0.0,0.444,0.333,0.0,0.0,1.0
575,2007,30,571,18,15, Karlsruhe, Werder Bremen,0.0,-1.0,3.0,1.0,0.454545454546,0.49090909091,0.365079365079,0.959872321021,12,5,12.0,26.0,7.0,11.0,18.0,18.0,5.0,3.0,4.0,0.0,0.0,0.0,0.333,1.0,0.0,0.0,1.0
576,2007,31,580,5,7, Schalke 04, Hannover,0.0,0.0,1.0,1.0,0.5,0.49090909091,0.813492063492,1.0,2,6,15.0,5.0,6.0,2.0,11.0,26.0,7.0,2.0,1.0,4.0,0.0,0.0,0.667,0.778,0.0,0.0,1.0
577,2007,31,578,6,13, Stuttgart, Ein Frankfurt,3.0,3.0,4.0,3.0,0.681818181818,0.2,0.754451345756,0.965217391304,2,13,16.0,7.0,7.0,4.0,11.0,19.0,2.0,2.0,0.0,1.0,0.0,0.0,0.333,0.111,0.966666666667,0.0,0.0333333333333
578,2007,31,581,8,0, Wolfsburg, Bayern Munich,0.0,0.0,0.0,0.0,0.554545454546,0.372727272728,0.456876456876,1.0,3,7,23.0,6.0,3.0,0.0,17.0,15.0,9.0,4.0,1.0,2.0,0.0,0.0,0.111,1.0,0.0,0.0,1.0
579,2007,31,579,12,9, Dortmund, Nurnberg,0.0,0.0,0.0,0.0,0.4,0.454545454546,0.59595959596,0.87351935372,5,4,12.0,10.0,4.0,2.0,13.0,15.0,3.0,3.0,0.0,3.0,0.0,0.0,0.111,0.444,0.0,0.0,1.0
580,2007,31,582,14,18, Hertha, Karlsruhe,2.0,2.0,3.0,2.0,0.481818181818,0.418181818182,0.673374613003,0.668216114255,10,9,18.0,18.0,8.0,4.0,13.0,13.0,3.0,7.0,2.0,2.0,0.0,0.0,0.333,0.444,0.722222222222,0.0,0.277777777778
581,2007,31,584,15,11, Werder Bremen, Cottbus,2.0,0.0,2.0,0.0,0.572727272728,0.381818181818,0.869230769231,0.942684085511,2,14,27.0,4.0,11.0,2.0,11.0,18.0,10.0,2.0,1.0,3.0,0.0,0.0,0.778,0.667,0.255555555556,0.0,0.744444444444
582,2007,31,577,16,17, Bielefeld, Bochum,2.0,0.0,2.0,0.0,0.463636363636,0.436363636364,0.685336976321,0.868613138686,4,6,16.0,17.0,7.0,5.0,10.0,25.0,3.0,4.0,0.0,3.0,0.0,0.0,0.444,0.556,0.222222222222,0.0,0.777777777778
583,2007,31,576,19,2, Duisburg, Leverkusen,1.0,1.0,3.0,2.0,0.454545454546,0.454545454546,0.456876456876,0.802380952381,8,6,17.0,11.0,6.0,3.0,18.0,20.0,6.0,4.0,3.0,2.0,0.0,0.0,0.444,0.444,0.466666666667,0.0,0.533333333333
584,2007,31,583,20,1, Hansa Rostock, Hamburg,-2.0,-2.0,1.0,0.0,0.236363636364,0.663636363636,0.447963800905,0.965517241379,6,4,12.0,17.0,4.0,6.0,17.0,16.0,8.0,4.0,2.0,0.0,0.0,0.0,0.333,0.111,0.8,0.0,0.2
585,2007,32,586,0,16, Bayern Munich, Bielefeld,2.0,1.0,2.0,1.0,0.672727272728,0.336363636364,0.825396825397,1.0,2,8,13.0,11.0,6.0,1.0,8.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,0.778,0.778,0.722222222222,0.0,0.277777777778
586,2007,32,585,1,15, Hamburg, Werder Bremen,-1.0,0.0,0.0,0.0,0.50909090909,0.554545454546,0.568181818182,1.0,2,8,16.0,6.0,3.0,3.0,17.0,28.0,7.0,4.0,2.0,5.0,0.0,2.0,0.444,0.778,0.444444444444,0.0,0.555555555556
587,2007,32,593,2,14, Leverkusen, Hertha,-1.0,-1.0,1.0,0.0,0.327272727272,0.5,0.78517371861,1.0,3,4,16.0,7.0,5.0,4.0,12.0,8.0,7.0,1.0,1.0,1.0,1.0,0.0,0.111,0.556,0.711111111111,0.0,0.288888888889
588,2007,32,589,7,20, Hannover, Hansa Rostock,3.0,1.0,3.0,1.0,0.6,0.272727272728,0.677830940989,0.723530612245,4,10,20.0,13.0,11.0,2.0,18.0,15.0,7.0,1.0,1.0,3.0,0.0,0.0,0.556,0.0,0.788888888889,0.0,0.211111111111
589,2007,32,592,9,19, Nurnberg, Duisburg,2.0,2.0,2.0,2.0,0.645454545454,0.336363636364,0.710317460317,0.942553191489,3,6,17.0,8.0,7.0,3.0,17.0,21.0,4.0,3.0,0.0,4.0,0.0,0.0,0.222,0.444,0.9,0.0,0.1
590,2007,32,587,12,6, Dortmund, Stuttgart,1.0,1.0,3.0,1.0,0.618181818182,0.454545454546,0.474095796676,0.797938246518,5,6,11.0,15.0,4.0,6.0,23.0,13.0,3.0,5.0,3.0,5.0,0.0,0.0,0.222,0.667,0.566666666667,0.0,0.433333333333
591,2007,32,588,13,8, Ein Frankfurt, Wolfsburg,-1.0,-1.0,2.0,1.0,0.472727272728,0.536363636364,0.588628762542,0.879611650485,6,4,15.0,15.0,4.0,6.0,8.0,25.0,9.0,5.0,1.0,2.0,0.0,0.0,0.111,0.222,0.7,0.0,0.3
592,2007,32,591,17,5, Bochum, Schalke 04,-3.0,-1.0,0.0,0.0,0.463636363636,0.672727272728,0.401515151515,1.0,5,2,7.0,11.0,1.0,4.0,22.0,12.0,2.0,3.0,2.0,1.0,0.0,0.0,0.444,0.778,0.622222222222,0.0,0.377777777778
593,2007,32,590,18,11, Karlsruhe, Cottbus,0.0,0.0,1.0,0.0,0.545454545454,0.527272727272,0.59595959596,0.911992704058,2,6,15.0,15.0,3.0,3.0,18.0,34.0,4.0,3.0,2.0,5.0,0.0,0.0,0.444,0.333,0.0,0.0,1.0
594,2007,33,596,5,13, Schalke 04, Ein Frankfurt,1.0,0.0,1.0,0.0,0.427272727272,0.40909090909,0.876488095238,1.0,1,4,14.0,6.0,5.0,1.0,18.0,15.0,8.0,2.0,2.0,2.0,0.0,0.0,0.778,0.111,0.277777777778,0.0,0.722222222222
595,2007,33,597,8,6, Wolfsburg, Stuttgart,4.0,2.0,4.0,2.0,0.672727272728,0.20909090909,0.551515151515,0.933366666667,3,9,21.0,14.0,12.0,6.0,25.0,13.0,9.0,2.0,2.0,2.0,0.0,1.0,0.556,0.333,0.822222222222,0.0,0.177777777778
596,2007,33,602,11,1, Cottbus, Hamburg,2.0,1.0,2.0,1.0,0.50909090909,0.281818181818,0.474095796676,1.0,4,2,5.0,28.0,3.0,6.0,19.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,0.444,0.333,0.677777777778,0.0,0.322222222222
597,2007,33,598,14,9, Hertha, Nurnberg,1.0,0.0,1.0,0.0,0.481818181818,0.39090909091,0.474095796676,0.634222581514,6,6,8.0,19.0,2.0,2.0,18.0,16.0,4.0,5.0,0.0,1.0,0.0,0.0,0.778,0.556,0.177777777778,0.0,0.822222222222
598,2007,33,600,15,7, Werder Bremen, Hannover,5.0,2.0,6.0,2.0,0.672727272728,0.20909090909,0.846405228758,1.0,3,11,17.0,12.0,11.0,4.0,10.0,17.0,4.0,1.0,0.0,5.0,0.0,0.0,0.778,0.556,0.844444444444,0.0,0.155555555556
599,2007,33,595,16,12, Bielefeld, Dortmund,0.0,1.0,2.0,2.0,0.49090909091,0.40909090909,0.721568627451,1.0,5,4,11.0,15.0,2.0,4.0,14.0,20.0,5.0,2.0,2.0,2.0,0.0,1.0,0.444,0.556,0.0,0.0,1.0
600,2007,33,601,18,17, Karlsruhe, Bochum,-2.0,-1.0,1.0,0.0,0.318181818182,0.59090909091,0.616631430585,0.909387010618,9,8,23.0,11.0,8.0,5.0,11.0,17.0,12.0,4.0,0.0,2.0,0.0,0.0,0.222,0.111,0.5,0.0,0.5
601,2007,33,594,19,0, Duisburg, Bayern Munich,-1.0,-3.0,2.0,0.0,0.354545454546,0.536363636364,0.420634920635,1.0,10,4,16.0,17.0,3.0,10.0,23.0,8.0,2.0,6.0,1.0,1.0,0.0,0.0,0.444,0.778,0.966666666667,0.0,0.0333333333333
602,2007,33,599,20,2, Hansa Rostock, Leverkusen,-1.0,-1.0,1.0,0.0,0.3,0.5,0.380952380952,0.758620689655,8,9,17.0,17.0,6.0,6.0,17.0,35.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,0.111,0.555555555556,0.0,0.444444444444
603,2007,34,605,0,14, Bayern Munich, Hertha,3.0,3.0,4.0,3.0,0.8,0.172727272728,0.825396825397,1.0,3,9,17.0,12.0,10.0,3.0,11.0,13.0,12.0,4.0,0.0,0.0,0.0,0.0,0.778,1.0,0.966666666667,0.0,0.0333333333333
604,2007,34,604,1,18, Hamburg, Karlsruhe,7.0,3.0,7.0,3.0,0.70909090909,0.1,0.840557275542,0.983105263158,4,13,20.0,11.0,11.0,4.0,11.0,15.0,6.0,5.0,1.0,0.0,0.0,0.0,0.333,0.111,0.744444444444,0.0,0.255555555556
605,2007,34,611,2,15, Leverkusen, Werder Bremen,-1.0,0.0,0.0,0.0,0.472727272728,0.50909090909,0.542857142857,1.0,6,6,13.0,10.0,2.0,1.0,16.0,22.0,6.0,1.0,3.0,2.0,0.0,0.0,0.333,1.0,0.111111111111,0.0,0.888888888889
606,2007,34,603,6,16, Stuttgart, Bielefeld,0.0,-1.0,2.0,0.0,0.318181818182,0.518181818182,0.76420890937,0.965217391304,4,7,16.0,7.0,6.0,3.0,16.0,13.0,8.0,1.0,3.0,0.0,0.0,0.0,0.333,0.444,0.0,0.0,1.0
607,2007,34,608,7,11, Hannover, Cottbus,4.0,2.0,4.0,2.0,0.554545454546,0.272727272728,0.735742971888,0.951673469388,0,9,20.0,5.0,6.0,1.0,18.0,16.0,7.0,0.0,2.0,1.0,0.0,0.0,0.444,0.444,0.744444444444,0.0,0.255555555556
608,2007,34,610,9,5, Nurnberg, Schalke 04,-2.0,-1.0,0.0,0.0,0.427272727272,0.563636363636,0.55,1.0,7,11,25.0,8.0,5.0,3.0,18.0,12.0,10.0,4.0,4.0,1.0,0.0,0.0,0.444,0.778,0.788888888889,0.0,0.211111111111
609,2007,34,606,12,8, Dortmund, Wolfsburg,-2.0,-1.0,2.0,1.0,0.454545454546,0.554545454546,0.436974789916,0.917170540715,8,7,16.0,14.0,4.0,10.0,12.0,14.0,4.0,10.0,2.0,2.0,0.0,0.0,0.556,0.778,0.966666666667,0.0,0.0333333333333
610,2007,34,607,13,19, Ein Frankfurt, Duisburg,2.0,3.0,4.0,3.0,0.672727272728,0.39090909091,0.761942675159,0.961165048544,6,8,15.0,15.0,8.0,5.0,19.0,19.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.333,0.866666666667,0.0,0.133333333333
611,2007,34,609,17,20, Bochum, Hansa Rostock,-1.0,0.0,1.0,1.0,0.518181818182,0.563636363636,0.778594771242,0.602751532176,7,3,11.0,17.0,5.0,8.0,17.0,13.0,8.0,7.0,0.0,2.0,0.0,0.0,0.333,0.0,0.144444444444,0.0444444444444,0.811111111111
612,2008,1,613,0,1, Bayern Munich, Hamburg,0.0,1.0,2.0,2.0,0.436363636364,0.5,0.768521622528,1.0,5,5,16.0,13.0,3.0,3.0,16.0,26.0,2.0,2.0,1.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
613,2008,1,620,2,12, Leverkusen, Dortmund,-1.0,-1.0,2.0,1.0,0.418181818182,0.545454545454,0.639320029564,0.478359908884,6,10,19.0,11.0,9.0,4.0,13.0,20.0,7.0,3.0,3.0,2.0,0.0,0.0,0.5,0.5,0.788888888889,0.0,0.211111111111
614,2008,1,614,4,6, M'gladbach, Stuttgart,-2.0,-3.0,1.0,0.0,0.345454545454,0.618181818182,0.515151515152,0.869809680582,8,7,14.0,20.0,6.0,6.0,20.0,15.0,4.0,3.0,3.0,2.0,0.0,0.0,0.5,0.5,0.833333333333,0.0,0.166666666667
615,2008,1,615,5,7, Schalke 04, Hannover,3.0,2.0,3.0,2.0,0.636363636364,0.272727272728,0.768521622528,1.0,4,6,11.0,11.0,5.0,4.0,19.0,17.0,6.0,7.0,1.0,2.0,0.0,0.0,0.5,0.5,0.977777777778,0.0,0.0222222222222
616,2008,1,616,8,22, Wolfsburg, FC Koln,1.0,-1.0,2.0,0.0,0.50909090909,0.381818181818,0.756172839506,0.9695,1,10,17.0,4.0,9.0,2.0,10.0,13.0,10.0,3.0,0.0,2.0,0.0,0.0,0.5,0.5,0.133333333333,0.311111111111,0.555555555556
617,2008,1,619,11,21, Cottbus, Hoffenheim,-3.0,-1.0,0.0,0.0,0.263636363636,0.6,0.568181818182,0.8154296875,6,4,14.0,17.0,1.0,8.0,21.0,32.0,4.0,2.0,2.0,2.0,0.0,0.0,0.5,0.5,0.822222222222,0.0,0.177777777778
618,2008,1,617,13,14, Ein Frankfurt, Hertha,-2.0,-1.0,0.0,0.0,0.427272727272,0.581818181818,0.577047066409,0.854368932039,4,3,18.0,5.0,1.0,4.0,7.0,19.0,11.0,2.0,0.0,1.0,0.0,0.0,0.5,0.5,0.522222222222,0.0,0.477777777778
619,2008,1,612,16,15, Bielefeld, Werder Bremen,0.0,0.0,2.0,0.0,0.5,0.4,0.365079365079,0.904761904762,4,6,13.0,17.0,5.0,5.0,18.0,13.0,4.0,4.0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
620,2008,1,618,18,17, Karlsruhe, Bochum,1.0,1.0,1.0,1.0,0.572727272728,0.29090909091,0.606060606061,0.81045751634,3,8,16.0,12.0,3.0,1.0,20.0,22.0,1.0,4.0,2.0,4.0,0.0,0.0,0.5,0.5,0.666666666667,0.0,0.333333333333
621,2008,2,622,1,18, Hamburg, Karlsruhe,1.0,1.0,2.0,1.0,0.4,0.481818181818,0.829759155394,0.888368421053,5,6,12.0,10.0,3.0,5.0,17.0,18.0,6.0,6.0,2.0,3.0,0.0,0.0,0.333,1.0,0.377777777778,0.0,0.622222222222
622,2008,2,621,6,2, Stuttgart, Leverkusen,-2.0,-1.0,0.0,0.0,0.336363636364,0.6,0.670619032953,0.858737655646,10,5,9.0,16.0,1.0,7.0,10.0,23.0,3.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.611111111111,0.0,0.388888888889
623,2008,2,628,7,11, Hannover, Cottbus,0.0,0.0,0.0,0.0,0.336363636364,0.354545454546,0.756172839506,0.706857142857,3,4,13.0,6.0,6.0,4.0,17.0,25.0,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
624,2008,2,624,12,0, Dortmund, Bayern Munich,0.0,1.0,1.0,1.0,0.49090909091,0.418181818182,0.447963800905,1.0,4,6,16.0,16.0,6.0,3.0,24.0,17.0,6.0,14.0,2.0,3.0,0.0,1.0,1.0,0.333,0.0,0.0,1.0
625,2008,2,625,14,16, Hertha, Bielefeld,0.0,0.0,1.0,1.0,0.481818181818,0.40909090909,0.737691284098,0.488955336458,1,7,27.0,6.0,5.0,2.0,8.0,19.0,11.0,3.0,1.0,3.0,0.0,0.0,1.0,0.333,0.0,0.0,1.0
626,2008,2,627,15,5, Werder Bremen, Schalke 04,0.0,0.0,1.0,0.0,0.545454545454,0.518181818182,0.651515151515,1.0,6,9,15.0,14.0,7.0,5.0,17.0,12.0,5.0,6.0,0.0,1.0,0.0,0.0,0.333,1.0,0.0,0.0,1.0
627,2008,2,629,17,8, Bochum, Wolfsburg,0.0,1.0,2.0,1.0,0.50909090909,0.49090909091,0.498737373737,0.665091930541,5,5,9.0,18.0,3.0,6.0,22.0,22.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
628,2008,2,626,21,4, Hoffenheim, M'gladbach,1.0,1.0,1.0,1.0,0.654545454546,0.3,0.639320029564,0.872305140962,1,13,24.0,7.0,10.0,2.0,17.0,27.0,11.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.655555555556,0.0,0.344444444444
629,2008,2,623,22,13, FC Koln, Ein Frankfurt,0.0,1.0,1.0,1.0,0.454545454546,0.363636363636,0.59595959596,1.0,1,3,7.0,9.0,2.0,1.0,20.0,19.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
630,2008,3,632,0,14, Bayern Munich, Hertha,3.0,1.0,4.0,1.0,0.663636363636,0.272727272728,0.846405228758,1.0,2,10,19.0,9.0,8.0,3.0,19.0,16.0,11.0,1.0,0.0,3.0,0.0,0.0,0.333,0.667,0.866666666667,0.0,0.133333333333
631,2008,3,638,2,21, Leverkusen, Hoffenheim,3.0,2.0,5.0,3.0,0.59090909091,0.40909090909,0.711368015414,0.478359908884,5,11,16.0,12.0,8.0,3.0,14.0,22.0,7.0,3.0,0.0,2.0,0.0,0.0,0.5,1.0,0.911111111111,0.0,0.0888888888889
632,2008,3,633,4,15, M'gladbach, Werder Bremen,1.0,2.0,3.0,2.0,0.736363636364,0.2,0.373804025074,1.0,7,8,13.0,25.0,6.0,14.0,16.0,14.0,5.0,7.0,2.0,4.0,0.0,0.0,0.0,0.333,0.866666666667,0.0,0.133333333333
633,2008,3,634,5,17, Schalke 04, Bochum,1.0,1.0,1.0,1.0,0.527272727272,0.381818181818,0.829759155394,1.0,3,9,20.0,10.0,6.0,2.0,11.0,27.0,7.0,9.0,0.0,1.0,0.0,1.0,0.667,0.167,0.6,0.0,0.4
634,2008,3,631,6,7, Stuttgart, Hannover,2.0,2.0,2.0,2.0,0.49090909091,0.381818181818,0.698412698413,0.733505080864,6,8,14.0,12.0,7.0,5.0,13.0,19.0,4.0,6.0,1.0,1.0,0.0,0.0,0.5,0.167,0.8,0.0,0.2
635,2008,3,635,8,13, Wolfsburg, Ein Frankfurt,0.0,0.0,2.0,1.0,0.527272727272,0.536363636364,0.737691284098,0.771666666667,3,7,15.0,14.0,4.0,4.0,28.0,20.0,6.0,4.0,2.0,2.0,0.0,0.0,0.667,0.167,0.0,0.0,1.0
636,2008,3,637,11,12, Cottbus, Dortmund,-1.0,-1.0,0.0,0.0,0.381818181818,0.50909090909,0.437229437229,0.806995738636,6,4,13.0,15.0,1.0,4.0,20.0,15.0,3.0,4.0,1.0,1.0,0.0,0.0,0.167,0.667,0.5,0.0,0.5
637,2008,3,630,16,1, Bielefeld, Hamburg,-2.0,1.0,2.0,2.0,0.427272727272,0.49090909091,0.414673046252,0.897435897436,7,9,14.0,19.0,7.0,5.0,13.0,21.0,4.0,4.0,2.0,2.0,0.0,0.0,0.333,0.667,0.288888888889,0.455555555556,0.255555555556
638,2008,3,636,18,22, Karlsruhe, FC Koln,-2.0,0.0,0.0,0.0,0.345454545454,0.49090909091,0.627705627706,0.957777777778,3,5,12.0,10.0,2.0,3.0,13.0,14.0,3.0,5.0,1.0,0.0,0.0,0.0,0.5,0.167,0.2,0.0,0.8
639,2008,4,639,1,2, Hamburg, Leverkusen,1.0,-1.0,3.0,1.0,0.581818181818,0.527272727272,0.634863701578,0.968192982456,5,7,16.0,11.0,5.0,2.0,11.0,20.0,13.0,2.0,2.0,1.0,0.0,1.0,0.778,0.667,0.2,0.522222222222,0.277777777778
640,2008,4,646,7,4, Hannover, M'gladbach,4.0,2.0,5.0,2.0,0.645454545454,0.418181818182,0.647058823529,0.84412244898,5,9,15.0,9.0,7.0,5.0,16.0,16.0,5.0,3.0,3.0,4.0,0.0,0.0,0.111,0.333,0.644444444444,0.0,0.355555555556
641,2008,4,641,12,5, Dortmund, Schalke 04,0.0,-2.0,3.0,0.0,0.4,0.436363636364,0.538461538462,1.0,5,6,17.0,9.0,6.0,4.0,21.0,19.0,5.0,0.0,3.0,1.0,0.0,2.0,0.778,0.778,0.0,0.0,1.0
642,2008,4,643,13,18, Ein Frankfurt, Karlsruhe,1.0,0.0,2.0,0.0,0.263636363636,0.5,0.627705627706,0.922330097087,5,3,13.0,10.0,3.0,3.0,17.0,14.0,8.0,5.0,3.0,1.0,0.0,0.0,0.222,0.333,0.0,0.0222222222222,0.977777777778
643,2008,4,642,14,8, Hertha, Wolfsburg,0.0,-1.0,2.0,0.0,0.49090909091,0.472727272728,0.586297760211,0.524230914283,8,6,13.0,13.0,5.0,5.0,17.0,17.0,4.0,5.0,2.0,0.0,0.0,0.0,0.444,0.556,0.0,0.0,1.0
644,2008,4,645,15,11, Werder Bremen, Cottbus,3.0,0.0,3.0,0.0,0.518181818182,0.363636363636,0.87519379845,0.919572446556,0,13,25.0,6.0,8.0,2.0,17.0,31.0,8.0,2.0,0.0,2.0,0.0,0.0,0.222,0.111,0.166666666667,0.0,0.833333333333
645,2008,4,647,17,16, Bochum, Bielefeld,2.0,2.0,2.0,2.0,0.59090909091,0.327272727272,0.670619032953,0.661995658836,3,7,18.0,11.0,6.0,2.0,22.0,16.0,5.0,5.0,2.0,0.0,0.0,0.0,0.111,0.222,0.755555555556,0.0,0.244444444444
646,2008,4,644,21,6, Hoffenheim, Stuttgart,0.0,0.0,0.0,0.0,0.572727272728,0.5,0.484848484848,0.872305140962,5,6,18.0,16.0,6.0,4.0,16.0,24.0,7.0,3.0,4.0,4.0,0.0,0.0,0.667,0.667,0.0,0.0,1.0
647,2008,4,640,22,0, FC Koln, Bayern Munich,-3.0,0.0,0.0,0.0,0.363636363636,0.563636363636,0.313397129187,1.0,10,1,7.0,11.0,2.0,4.0,13.0,19.0,3.0,5.0,1.0,0.0,0.0,0.0,0.444,0.556,0.411111111111,0.0,0.588888888889
648,2008,5,650,0,15, Bayern Munich, Werder Bremen,-3.0,-2.0,2.0,0.0,0.118181818182,0.645454545454,0.720891824938,1.0,8,6,22.0,10.0,7.0,5.0,18.0,17.0,8.0,2.0,1.0,2.0,0.0,0.0,0.778,0.444,0.666666666667,0.0,0.333333333333
649,2008,5,656,2,7, Leverkusen, Hannover,4.0,2.0,4.0,2.0,0.527272727272,0.645454545454,0.737691284098,0.478359908884,0,11,20.0,4.0,12.0,0.0,17.0,12.0,8.0,1.0,0.0,3.0,0.0,0.0,0.667,0.444,0.944444444444,0.0,0.0555555555556
650,2008,5,651,4,14, M'gladbach, Hertha,-1.0,-1.0,0.0,0.0,0.381818181818,0.50909090909,0.568181818182,0.798879168439,4,5,15.0,11.0,4.0,4.0,12.0,20.0,12.0,2.0,0.0,2.0,0.0,0.0,0.333,0.222,0.877777777778,0.0,0.122222222222
651,2008,5,652,5,13, Schalke 04, Ein Frankfurt,1.0,1.0,1.0,1.0,0.463636363636,0.363636363636,0.813492063492,0.997875893827,1,7,22.0,8.0,6.0,3.0,17.0,17.0,11.0,3.0,0.0,3.0,0.0,1.0,0.556,0.556,0.544444444444,0.0,0.455555555556
652,2008,5,649,6,18, Stuttgart, Karlsruhe,2.0,0.0,3.0,1.0,0.536363636364,0.545454545454,0.768521622528,0.983970230428,2,5,15.0,8.0,7.0,1.0,18.0,19.0,2.0,6.0,2.0,3.0,0.0,0.0,0.444,0.0,0.244444444444,0.155555555556,0.6
653,2008,5,653,8,1, Wolfsburg, Hamburg,3.0,3.0,3.0,3.0,0.636363636364,0.2,0.568181818182,1.0,2,3,6.0,11.0,4.0,1.0,20.0,23.0,2.0,5.0,2.0,3.0,0.0,0.0,0.333,1.0,0.833333333333,0.0,0.166666666667
654,2008,5,655,11,17, Cottbus, Bochum,0.0,1.0,1.0,1.0,0.372727272728,0.436363636364,0.568181818182,0.540394176136,7,2,8.0,14.0,4.0,7.0,22.0,26.0,8.0,8.0,2.0,4.0,0.0,0.0,0.111,0.444,0.0,0.0,1.0
655,2008,5,648,16,22, Bielefeld, FC Koln,2.0,0.0,2.0,0.0,0.463636363636,0.336363636364,0.586297760211,0.893772893773,3,6,14.0,9.0,5.0,1.0,14.0,24.0,2.0,7.0,0.0,3.0,0.0,0.0,0.111,0.444,0.177777777778,0.0,0.822222222222
